Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
MSW1_000.brine_aquifer2_10,3.652500000000e+03,-2.192321492807e-23,1.353020890016e-17,6.585222053062e-17,-6.163731402875e-23,-8.304989806027e-22,-7.923741219143e-22,-1.173875193592e-22,2.594650048608e-18,1.004085614972e-18,-2.536137323188e-21,8.730282158788e-18,-1.030591860557e-22,-5.463770437811e-22,-4.828320397512e-21,4.235883600286e-17,-3.406018384895e-21,-4.662918107273e-21,-1.675315392205e-21,2.120429088162e-17,-1.750148167484e-21,-3.789648838675e-22,6.099770168616e-18,-2.007278602276e-20,-6.341101945641e-21,-7.263491265529e-22,-7.516529987273e-22,-3.651858997398e-23,-8.244249734997e-24,3.095012107432e-17,-4.196388726154e-23
MSW1_000.brine_aquifer2_11,4.017750000000e+03,-2.219452761268e-23,1.674052175235e-17,7.465565669275e-17,-6.239714731785e-23,-8.408936281875e-22,-8.023155442571e-22,-1.188389371432e-22,4.286447003829e-18,2.429361455511e-18,-2.567824238725e-21,1.131989567426e-17,-1.043484744347e-22,-5.531246887934e-22,-4.888208449461e-21,4.880264130460e-17,-3.447954526439e-21,-4.720964464832e-21,-1.696111195477e-21,2.533608278276e-17,-1.772082444954e-21,-3.837148495709e-22,8.320566957568e-18,4.933999057093e-19,-6.420224743738e-21,-7.354088489227e-22,-7.608942577129e-22,-3.696884466158e-23,-8.345716968931e-24,3.617842577816e-17,-4.248380206486e-23
MSW1_000.brine_aquifer2_12,4.383000000000e+03,-2.246127969519e-23,1.978271071046e-17,8.298726648618e-17,-6.314438348437e-23,-8.511074787136e-22,-8.120828502070e-22,-1.202660728024e-22,5.890588567272e-18,3.780963350932e-18,-2.598963043844e-21,1.377441671475e-17,-1.056153603965e-22,-5.597597485634e-22,-4.947083505400e-21,5.490386564837e-17,4.160645162437e-20,-4.778017991637e-21,-1.716554328620e-21,2.925040809910e-17,-1.793633829062e-21,-3.883818492938e-22,1.042581788891e-17,1.544958568353e-18,-6.497984488799e-21,-7.443126726561e-22,-7.699836609743e-22,-3.741161749654e-23,-8.445501710465e-24,4.113013819314e-17,-4.299497160549e-23
MSW1_000.brine_aquifer2_13,4.748250000000e+03,-2.272434015518e-23,2.268334712071e-17,9.092135371194e-17,-6.388147539268e-23,-8.611751927569e-22,-8.217092951815e-22,-1.216735485687e-22,7.420954864303e-18,5.070563065026e-18,-2.629658755654e-21,1.611521035396e-17,-1.068641518614e-22,-5.663039167660e-22,-5.005140315366e-21,6.071652403363e-17,8.255342413056e-19,-4.834269049687e-21,-1.736712732281e-21,3.298160825859e-17,-1.814875388049e-21,-3.929817711878e-22,1.243380507583e-17,2.548457216183e-18,-6.574642343087e-21,-7.530904758599e-22,-7.789503470611e-22,-3.784837526710e-23,-8.543942923271e-24,4.584890148242e-17,-4.349905372393e-23
MSW1_000.brine_aquifer2_14,5.113500000000e+03,-2.298440540891e-23,2.546281649469e-17,9.851492579305e-17,-6.461025960959e-23,-8.711235422846e-22,-8.312206650715e-22,-1.230650252498e-22,8.888194053015e-18,6.307114394878e-18,-2.659992626827e-21,1.835866760668e-17,-1.080981583473e-22,-5.727739566954e-22,-5.062529650398e-21,6.628205786742e-17,1.577458922743e-18,-4.889865402489e-21,-1.756638668494e-21,3.655603035344e-17,-1.835864043161e-21,-3.975268919009e-22,1.435855410550e-17,3.510841595526e-18,-6.650400550816e-21,-7.617654313232e-22,-7.878171929396e-22,-3.828021498295e-23,-8.641287126380e-24,5.036819944865e-17,-4.399737345997e-23
MSW1_000.brine_aquifer2_15,5.478750000000e+03,-2.324201163530e-23,2.813715610463e-17,1.058128309783e-16,-6.533221524929e-23,-8.809736293257e-22,-8.406373223490e-22,-1.244433871183e-22,1.030068265214e-17,7.497660841571e-18,-2.690028752312e-21,2.051768314101e-17,-1.093199991189e-22,-5.791831310756e-22,5.185978040847e-19,7.163306960463e-17,2.301636912983e-18,-4.944923012596e-21,-1.776373651063e-21,3.999440182403e-17,-1.856644438993e-21,-4.020268873049e-22,1.621109865274e-17,4.437575396751e-18,-6.725418560497e-21,-7.703557074987e-22,-7.966018493725e-22,-3.870801178666e-23,-8.737719209067e-24,5.471437417259e-17,-4.449094154166e-23
MSW1_000.brine_aquifer2_16,5.844000000000e+03,-2.342372697741e-23,3.071935845590e-17,1.128518444662e-16,-6.584095657745e-23,-8.879426484296e-22,-8.473039365552e-22,-1.254154116650e-22,1.166524217465e-17,8.648024319182e-18,-2.711269719654e-21,2.260275438089e-17,-1.101843564779e-22,-5.837016030812e-22,1.034145994380e-18,7.679618520432e-17,3.001497836778e-18,-4.983821152187e-21,-1.790305723510e-21,4.331349126002e-17,-1.871351887754e-21,-4.052118762319e-22,1.800033666958e-17,5.333114254458e-18,3.396294397269e-20,-7.764278657090e-22,-8.027877021608e-22,-3.900946758602e-23,-8.805641365602e-24,5.890884158029e-17,-4.483920514238e-23
MSW1_000.brine_aquifer2_17,6.209250000000e+03,-2.360301410705e-23,3.321093430924e-17,1.196363465238e-16,-6.634298026196e-23,-8.948155990663e-22,-8.538780568203e-22,-1.263745186143e-22,1.298257391393e-17,9.758698858659e-18,-2.732219301499e-21,2.461501585167e-17,-1.110368131307e-22,-5.881600723541e-22,1.532130468088e-18,8.177454628573e-17,3.677412850817e-18,2.159475363919e-19,-1.804050194973e-21,4.651533532693e-17,-1.885855884358e-21,-4.083527998818e-22,1.972730646402e-17,6.197891034178e-18,4.273851596725e-19,-7.824171442205e-22,-8.088924994911e-22,-3.930695442895e-23,-8.872669890643e-24,6.295416283370e-17,-4.518280337041e-23
MSW1_000.brine_aquifer2_18,6.574500000000e+03,-2.378016884706e-23,3.562153993172e-17,1.261933479053e-16,-6.683916144539e-23,-9.016047578838e-22,-8.603714667540e-22,-1.273222856881e-22,1.425772032451e-17,1.083392415310e-17,-2.752914771524e-21,2.656223107155e-17,-1.118788851691e-22,-5.925662302883e-22,2.014431475373e-18,8.658778696649e-17,4.331943398983e-18,5.756860630552e-19,-1.817630879191e-21,4.961241527115e-17,-1.900182461213e-21,-4.114552912144e-22,2.139865074699e-17,7.035194116793e-18,8.084558370741e-19,-7.883340693958e-22,-8.149265951627e-22,-3.960096535351e-23,-8.938921880729e-24,6.686620109811e-17,-4.552233403440e-23
MSW1_000.brine_aquifer2_19,6.939750000000e+03,-2.395548085729e-23,3.795926266716e-17,1.325454706638e-16,-6.733016572913e-23,-9.083204786813e-22,-8.667941750291e-22,-1.282601920006e-22,1.549490449061e-17,1.187725094067e-17,-2.773387388344e-21,2.845090213739e-17,-1.127118668183e-22,-5.969265603343e-22,2.482623619480e-18,9.125235130498e-17,4.967234608646e-18,9.249441128347e-19,-1.831068187939e-21,5.261518445914e-17,-1.914353361299e-21,-4.145240587433e-22,2.301993288766e-17,7.847777471437e-18,1.178415852804e-18,-7.941876638316e-22,-8.208986666457e-22,-3.989191944207e-23,-9.004495943476e-24,7.065824219889e-17,-4.585829017241e-23
MSW1_000.brine_aquifer2_20,7.305000000000e+03,-2.412915967893e-23,4.023095463456e-17,1.387118815120e-16,-6.781668336648e-23,-9.149714142771e-22,-8.731544153813e-22,-1.291893592134e-22,1.669770442438e-17,1.289168756620e-17,-2.793663480191e-21,3.028653802679e-17,-1.135368181099e-22,-6.012464612589e-22,2.938040900785e-18,9.578217176337e-17,5.585103874719e-18,1.264713469123e-18,-1.844378884512e-21,5.553249967446e-17,-1.928386999588e-21,-4.175630960769e-22,2.459586649459e-17,8.637974352833e-18,1.538316450348e-18,-7.999852737950e-22,-8.268162574224e-22,-4.018019879912e-23,-9.069466034592e-24,7.434154275992e-17,-4.619110319276e-23
MSW1_000.brine_aquifer2_21,7.670250000000e+03,-2.424868443202e-23,4.244256018442e-17,1.447095128713e-16,-6.815106178268e-23,-9.195664550943e-22,-8.775522409722e-22,-1.298286570214e-22,1.786924963071e-17,1.387992670522e-17,-2.807663690499e-21,3.207395421809e-17,-1.141066715063e-22,-6.042174346875e-22,3.381836644481e-18,1.001894832394e-16,6.187114828970e-18,1.595854147881e-18,-1.853549293928e-21,5.837202729220e-17,-1.938087104450e-21,-4.196637340599e-22,2.613051186623e-17,9.407830165191e-18,1.889072587810e-18,-8.039861297873e-22,1.063611530462e-19,-4.037835079775e-23,-9.114092142519e-24,7.792592013423e-17,-4.642025495977e-23
MSW1_000.brine_aquifer2_22,8.035500000000e+03,-2.436652669272e-23,4.459352627260e-17,1.505369566422e-16,-6.848076866320e-23,-9.240950343802e-22,-8.818861688297e-22,-1.304589322328e-22,1.900918634789e-17,1.484160195669e-17,-2.821462198934e-21,3.381264767321e-17,-1.146683096559e-22,-6.071466970957e-22,3.813875794130e-18,1.044732239946e-16,6.773097255430e-18,1.918260341365e-18,-1.862589541294e-21,6.113311476861e-17,-1.947646496247e-21,-4.217339269423e-22,2.762348603882e-17,1.015709569700e-17,2.230569307103e-18,-8.079295468449e-22,3.210106702917e-19,-4.057372945727e-23,-9.158095789889e-24,8.141052906134e-17,-4.664615883853e-23
MSW1_000.brine_aquifer2_23,8.400750000000e+03,-2.448283437243e-23,4.668870446130e-17,1.562077870675e-16,-6.880619843851e-23,-9.285630685917e-22,-8.861617949360e-22,-1.310810353382e-22,2.012004748363e-17,1.577884283840e-17,-2.835076952082e-21,3.550651872657e-17,-1.152224289751e-22,-6.100379709210e-22,4.235102386678e-18,1.086432604913e-16,7.344337426909e-18,2.232633819694e-18,1.438917998419e-19,6.382203347155e-17,-1.957077673496e-21,-4.237763248038e-22,2.907812609493e-17,1.088742246248e-17,2.563550470337e-18,-8.118206032599e-22,5.303413026953e-19,-4.076659362264e-23,-9.201538606458e-24,8.480334067617e-17,-4.686911065187e-23
MSW1_000.brine_aquifer2_24,8.766000000000e+03,-2.459773073068e-23,4.873233877981e-17,1.617338786008e-16,-6.912775786500e-23,-9.329756360207e-22,-8.903840496717e-22,-1.316956072872e-22,2.120404873426e-17,1.669351216598e-17,-2.848523184819e-21,3.715897928756e-17,-1.157696704132e-22,-6.128943129993e-22,4.646342196197e-18,1.127082237134e-16,7.901960498478e-18,2.539588426502e-18,3.213796377935e-19,6.644426946537e-17,-1.966391409077e-21,-4.257933065529e-22,3.049735121593e-17,1.160025512480e-17,2.888666743297e-18,-8.156637363749e-22,7.347598420612e-19,-4.095712818315e-23,-9.244457570083e-24,8.811132797112e-17,-4.708936308179e-23
MSW1_000.brine_aquifer2_25,9.131250000000e+03,-2.471133286401e-23,5.072816679468e-17,1.671256886632e-16,-6.944570578766e-23,-9.373371986619e-22,-8.945572717718e-22,-1.323032397254e-22,2.226314135943e-17,1.758725042570e-17,8.614458672038e-20,3.877303408972e-17,-1.163106071270e-22,-6.157187062109e-22,5.048322412815e-18,1.166757146854e-16,8.446957317791e-18,2.839664713735e-18,4.949206869480e-19,6.900465413873e-17,-1.975597193974e-21,-4.277868936459e-22,3.188373220150e-17,1.229686591386e-17,3.206491104503e-18,-8.194627918868e-22,9.346244982937e-19,-4.114551802808e-23,-9.286901984569e-24,9.134063183037e-17,-4.730711950651e-23
MSW1_000.brine_aquifer2_26,9.496500000000e+03,-2.481263986057e-23,5.267951669823e-17,1.723925912646e-16,-6.972912871976e-23,-9.412305230520e-22,-8.982832836942e-22,-1.328450885596e-22,2.329906829132e-17,1.846153588500e-17,2.299130744880e-19,4.035136639251e-17,-1.167934393048e-22,-6.182368241761e-22,5.441689763731e-18,1.205525322522e-16,8.980207491382e-18,3.133343958578e-18,6.647909245740e-19,7.150748609745e-17,-1.983815670144e-21,-4.295666747816e-22,3.323955226003e-17,1.297839221769e-17,3.517534417023e-18,-8.228529709308e-22,1.130253002231e-18,-4.131349609709e-23,-9.324736493141e-24,9.449673117650e-17,-4.750132720062e-23
MSW1_000.brine_aquifer2_27,9.861750000000e+03,-2.491286217339e-23,5.458857540283e-17,1.775407115829e-16,-7.000954411967e-23,-9.450807559152e-22,-9.019678804192e-22,-1.333811072188e-22,2.431295960748e-17,1.931730441739e-17,3.707329048638e-19,4.189572317201e-17,-1.172709528345e-22,-6.207279729591e-22,5.826865579656e-18,1.243431260941e-16,9.502287731597e-18,3.420938340063e-18,8.311697901005e-19,7.395560297500e-17,-1.991943008227e-21,-4.313267343948e-22,3.456631675606e-17,1.364556764548e-17,3.822126964690e-18,-8.262059256008e-22,1.321853046848e-18,-4.147964992525e-23,-9.362158082332e-24,9.758322637502e-17,-4.769342715699e-23
MSW1_000.brine_aquifer2_28,1.022700000000e+04,-2.501205526924e-23,5.645804041990e-17,1.825775968448e-16,-7.028713687664e-23,-9.488912006064e-22,-9.056140941308e-22,-1.339117147852e-22,2.530622356288e-17,2.015573997472e-17,5.087933883429e-19,4.340827302519e-17,-1.177435113316e-22,-6.231941247121e-22,6.204374639853e-18,1.280529820258e-16,1.001391311225e-17,3.702837931223e-18,9.942813602073e-19,7.635249173004e-17,-1.999985938194e-21,-4.330685022956e-22,3.586588110088e-17,1.429931036053e-17,4.120682224954e-18,-8.295244662139e-22,1.509683102568e-18,-4.164413974994e-23,-9.399209892974e-24,1.006045494662e-16,-4.788359193896e-23
MSW1_000.brine_aquifer2_29,1.059225000000e+04,-2.511031775575e-23,5.829033744330e-17,1.875100337520e-16,-7.056214118377e-23,-9.526645688351e-22,-9.092246611901e-22,-1.344372933633e-22,2.628012649917e-17,2.097790719725e-17,6.442647448875e-19,4.489096602783e-17,-1.182114907377e-22,4.159479509516e-20,6.574688828885e-18,1.316870330767e-16,1.051572663840e-17,3.979393483478e-18,1.154327117266e-18,7.870128795982e-17,-2.007950425805e-21,-4.347932850351e-22,3.713991373828e-17,1.494044599313e-17,4.413571995602e-18,-8.328109347007e-22,1.693975579845e-18,-4.180710115663e-23,-9.435922739946e-24,1.035646858960e-16,-4.807193864305e-23
MSW1_000.brine_aquifer2_30,1.095750000000e+04,-2.520770509969e-23,6.008765706223e-17,1.923441511968e-16,-7.083469262653e-23,-9.564034490511e-22,-9.128020467877e-22,-1.349582127316e-22,2.723581201361e-17,2.178476752922e-17,7.773006835520e-19,4.634556324505e-17,-1.186751992015e-22,1.424675669936e-19,6.938234281624e-18,1.352497341469e-16,1.100830898129e-17,4.250921739766e-18,1.311489002284e-18,8.100482335216e-17,-2.015841919130e-21,-4.365022535787e-22,3.838992139710e-17,1.556972014090e-17,4.701132025301e-18,-8.360676483403e-22,1.874940350093e-18,-4.196862042697e-23,-9.472302786224e-24,1.064672348285e-16,-4.825861518070e-23
MSW1_000.brine_aquifer2_31,1.132275000000e+04,-2.528778064455e-23,6.185200981377e-17,1.970856627990e-16,-7.105865516790e-23,-9.594842713607e-22,-9.157511786300e-22,-1.353864902475e-22,2.817433778308e-17,2.257722934831e-17,9.080424664476e-19,4.777369229530e-17,-1.190572543987e-22,2.416061469401e-19,7.295400982108e-18,1.387452176265e-16,1.149218915331e-17,4.517713382068e-18,1.465933223173e-18,8.326569144644e-17,-2.022346126597e-21,-4.379108140288e-22,3.961727816380e-17,1.618782389834e-17,4.983671497631e-18,-8.387494549433e-22,2.052768245963e-18,-4.210133394832e-23,-9.502193218961e-24,1.093155148529e-16,-4.841214723438e-23
MSW1_000.brine_aquifer2_32,1.168800000000e+04,-2.536704267659e-23,6.358390188431e-17,2.017360271466e-16,-7.128032508227e-23,-9.625327750252e-22,-9.186691751184e-22,-1.358103550726e-22,2.909594818900e-17,2.335547659706e-17,1.036520737418e-18,4.917574220000e-17,-1.194353098245e-22,3.390345344254e-19,7.646279111929e-18,1.421745315030e-16,1.196749433737e-17,4.779833744288e-18,1.617697263105e-18,8.548456541869e-17,-2.028781900381e-21,-4.393045586850e-22,4.082233171205e-17,1.679491089721e-17,5.261258784252e-18,-8.414032816361e-22,2.227503615343e-18,-4.223269161499e-23,-9.531781665882e-24,1.121103764657e-16,-4.856409540327e-23
MSW1_000.brine_aquifer2_33,1.205325000000e+04,-2.544551584774e-23,6.528505521383e-17,2.063000623996e-16,-7.149985028105e-23,-9.655508828928e-22,-9.215579591014e-22,-1.362301153558e-22,3.000154211117e-17,2.412026496388e-17,1.162856275654e-18,5.055309723749e-17,-1.198096058351e-22,4.348440304850e-19,7.991203577154e-18,1.455411778390e-16,1.243468091102e-17,5.037531747145e-18,1.766924090250e-18,8.766367120975e-17,4.341387774959e-20,-4.406843626899e-22,4.200626638477e-17,1.739156715702e-17,5.534157744935e-18,-8.440308540519e-22,2.399311378478e-18,-4.236279203460e-23,-9.561074289964e-24,1.148546489686e-16,-4.871456445797e-23
MSW1_000.brine_aquifer2_34,1.241850000000e+04,-2.552327411368e-23,6.695704586143e-17,2.107821785281e-16,-7.171737867566e-23,-9.685403205970e-22,-9.244191329527e-22,-1.366459683124e-22,3.089194227254e-17,2.487228611097e-17,1.287159620882e-18,5.190702440909e-17,-1.201803334827e-22,5.291181943968e-19,8.330480902308e-18,1.488483620021e-16,1.289416658063e-17,5.291035215297e-18,1.913744553606e-18,8.980504618446e-17,1.193657190793e-19,-4.420510025784e-22,4.317016618392e-17,1.797832904333e-17,5.802609878010e-18,-8.466336513048e-22,2.568342476706e-18,-4.249168451094e-23,-9.590108069062e-24,1.175509219695e-16,-4.886361602822e-23
MSW1_000.brine_aquifer2_35,1.278375000000e+04,-2.560034212634e-23,6.860132067925e-17,2.151864239672e-16,-7.193298422182e-23,-9.715027151632e-22,-9.272543236980e-22,-1.370581727873e-22,3.176790394175e-17,2.561217499189e-17,1.409532244229e-18,5.323868684230e-17,-1.205477269604e-22,6.219337292759e-19,8.664392476541e-18,1.520990265833e-16,1.334633480123e-17,5.540553288933e-18,2.058278768193e-18,9.191056068015e-17,1.941456145226e-19,-4.434052672115e-22,4.431502624078e-17,1.855568894301e-17,6.066836876317e-18,-8.492130539016e-22,2.734735470041e-18,-4.261944299973e-23,-9.618883003175e-24,1.202015727769e-16,-4.901137337356e-23
MSW1_000.brine_aquifer2_36,1.314900000000e+04,-2.566815951228e-23,7.021922422608e-17,2.195166052206e-16,-7.212261898787e-23,-9.741131545062e-22,-9.297533857419e-22,-1.374208392625e-22,3.263013321676e-17,2.634053518413e-17,1.530068552230e-18,5.454917129515e-17,-1.208714372655e-22,7.133614561701e-19,8.993199233446e-18,1.552959281446e-16,1.379153990410e-17,5.786280329477e-18,2.200637963645e-18,9.398194997506e-17,2.678110058985e-19,-4.445988260870e-22,4.544176680852e-17,1.912410799209e-17,6.327045317973e-18,-8.514850226124e-22,2.898618204092e-18,-4.273181870087e-23,-9.644182018925e-24,1.228088182990e-16,-4.914139983745e-23
MSW1_000.brine_aquifer2_37,1.351425000000e+04,-2.573534827470e-23,7.181141324696e-17,2.237745786843e-16,-7.231052812068e-23,-9.766988679902e-22,-9.322286833511e-22,-1.377801777308e-22,3.347896298898e-17,2.705763542785e-17,1.648812215782e-18,5.583899665630e-17,-1.211920845715e-22,8.034348263564e-19,9.317024902109e-18,1.584404103346e-16,1.422995267515e-17,6.028307439614e-18,2.340874462936e-18,9.602007236879e-17,3.403882086701e-19,-4.457810574130e-22,4.655083963643e-17,1.968380038002e-17,6.583331308128e-18,-8.537356674269e-22,3.060051610920e-18,-4.284318367397e-23,-9.669253004569e-24,1.253737463855e-16,-4.927021835808e-23
MSW1_000.brine_aquifer2_38,1.387950000000e+04,-2.580193922845e-23,7.337905360752e-17,2.279636066716e-16,-7.249674859812e-23,-9.792611621661e-22,-9.346814491207e-22,-1.381363237776e-22,3.431500183226e-17,2.776398734540e-17,1.765844983061e-18,5.710910016133e-17,-1.215098476049e-22,8.922156312602e-19,9.636096203718e-18,1.615348443263e-16,1.466188208094e-17,6.266803123980e-18,2.479085036373e-18,9.802643498542e-17,4.119268893966e-19,-4.469525405092e-22,4.764304658427e-17,2.023516284969e-17,6.835873465253e-18,-8.559660237250e-22,3.219147323070e-18,-4.295353791904e-23,-9.694114449035e-24,1.278982726907e-16,-4.939789056521e-23
