Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
MSW1_001.brine_aquifer2_20,7.305000000000e+03,7.714032994533e-17,-5.177308665588e-22,-2.332103331129e-22,-7.649827019176e-23,-2.038706238955e-23,1.899562198974e-17,-5.921813154704e-22,1.207643343165e-17,-2.829772256925e-23,-1.535187601398e-22,8.578604687023e-18,-2.654943670515e-22,3.208332678396e-18,-2.771699645089e-22,2.274912993794e-17,1.155527525555e-16,6.323141981597e-17,3.645994694175e-19,-2.104852003990e-21,-5.272543651852e-22,4.632458564562e-17,-1.607155320151e-22,-7.927513699903e-22,-8.472639758200e-23,3.194563147070e-17,4.914638158873e-18,-6.968147042773e-23,1.214410103007e-18,-1.298661673574e-21,-2.833149962106e-21
MSW1_001.brine_aquifer2_21,7.670250000000e+03,8.181927236048e-17,-5.214326949642e-22,-2.348721672174e-22,-7.704745296726e-23,-2.053192313624e-23,2.067465652151e-17,-5.964147375183e-22,1.333854484525e-17,-2.849822882464e-23,-1.546249649960e-22,9.615596245669e-18,-2.673744937595e-22,3.860885650584e-18,-2.791581651610e-22,2.464516825230e-17,1.220245286510e-16,6.723911271225e-17,7.701078072690e-19,-2.119979989570e-21,-5.309931221417e-22,4.948880300747e-17,-1.618593680018e-22,-7.983751593837e-22,-8.533030758280e-23,3.434874176580e-17,5.695680191924e-18,-7.018303805203e-23,1.699684598806e-18,-1.307893121103e-21,-2.853372312804e-21
MSW1_001.brine_aquifer2_22,8.035500000000e+03,8.635327273445e-17,-5.251052862123e-22,-2.365209851169e-22,-7.759223537802e-23,-2.067566838432e-23,2.230315396996e-17,-6.006147562372e-22,1.456290405864e-17,-2.869719433608e-23,-1.557222088854e-22,1.062169005616e-17,-2.692402977118e-22,4.494154160144e-18,-2.811304776615e-22,2.648397333773e-17,1.282934658148e-16,7.112329199329e-17,1.163715400943e-18,-2.134986342658e-21,-5.347031349790e-22,5.255620298370e-17,-1.629943416292e-22,-8.039558079462e-22,-8.592952139603e-23,3.667887829748e-17,6.453572277252e-18,-7.068055043824e-23,2.170683157886e-18,-1.317053028807e-21,-2.873435905244e-21
MSW1_001.brine_aquifer2_23,8.400750000000e+03,9.075593194827e-17,-5.287516724871e-22,-2.381581919700e-22,-7.813305499533e-23,-2.081840906733e-23,2.388587678462e-17,-6.047847982417e-22,1.575307230727e-17,-2.889479166689e-23,-1.568113792765e-22,1.159980269216e-17,-2.710932580225e-22,5.109961174403e-18,-2.830885290358e-22,2.827093634105e-17,1.343785665682e-16,7.489555662768e-17,1.546548793608e-18,-2.149883561771e-21,-5.383875098368e-22,5.553588751058e-17,-1.641213403658e-22,-8.094977530206e-22,-8.652449508189e-23,3.894290857699e-17,7.190501568302e-18,-7.117442666872e-23,2.628756460396e-18,-1.326149038779e-21,2.143984171988e-19
MSW1_001.brine_aquifer2_24,8.766000000000e+03,9.503888681535e-17,-5.323744668906e-22,-2.397849217641e-22,-7.867033090155e-23,-2.096024995588e-23,2.542689967267e-17,-6.089279203678e-22,1.691209652379e-17,-2.909116872848e-23,-1.578933143340e-22,1.255242949951e-17,-2.729346072867e-22,5.709866332802e-18,-2.850337737464e-22,3.001066988739e-17,1.402960892047e-16,7.856583061695e-17,1.919571758722e-18,-2.164682543049e-21,-5.420487612093e-22,5.843564414371e-17,-1.652411407467e-22,-8.150049389114e-22,-8.711564772274e-23,4.114670841643e-17,7.908339310292e-18,-7.166502419606e-23,3.075060052863e-18,-1.335187511208e-21,4.843459012992e-19
MSW1_001.brine_aquifer2_25,9.131250000000e+03,9.921218355110e-17,-5.359760113533e-22,-2.414022345313e-22,-7.920440822331e-23,-2.110127116864e-23,2.692974038458e-17,-6.130466617616e-22,1.804260714733e-17,-2.928641180252e-23,-1.589687166371e-22,1.348172471444e-17,-2.747656274034e-22,6.295216041047e-18,-2.869674690404e-22,3.170715612943e-17,1.460600696147e-16,8.214268149067e-17,2.283616269324e-18,-2.179392974691e-21,-5.456892063755e-22,6.126219599826e-17,-1.663545069809e-22,-8.204806689736e-22,-8.770339840093e-23,4.329535051170e-17,8.608700928837e-18,-7.215266965797e-23,3.510591473470e-18,8.734385310319e-20,7.478267041934e-19
MSW1_001.brine_aquifer2_26,9.496500000000e+03,1.032846732510e-16,-5.389497704470e-22,-2.427369378791e-22,-7.964567112919e-23,-2.121760350025e-23,2.839749290539e-17,-6.164474904278e-22,1.914692709421e-17,-2.944741338290e-23,-1.598577258994e-22,1.438960123187e-17,-2.762752360051e-22,6.867196833305e-18,-2.885649000475e-22,3.336392727056e-17,1.516827996318e-16,8.563375564446e-17,2.639419366541e-18,-2.191548926810e-21,-5.486913644618e-22,6.402165487784e-17,-1.672731601569e-22,-8.249966018331e-22,-8.818847390194e-23,4.539331294060e-17,9.292998508326e-18,-7.255572211376e-23,3.936223189065e-18,2.962471014252e-19,1.005366161638e-18
MSW1_001.brine_aquifer2_27,9.861750000000e+03,1.072591819722e-16,-5.419036108028e-22,-2.440628404975e-22,-8.008392650287e-23,-2.133317162287e-23,2.983110701596e-17,-6.198254914316e-22,2.022574984040e-17,-2.960736725738e-23,-1.607406030008e-22,1.527661268049e-17,-2.777750578011e-22,7.426158830008e-18,-2.901514965431e-22,3.498203373687e-17,1.571683752843e-16,8.904134486954e-17,2.987190949496e-18,-2.203621875970e-21,-5.516738996330e-22,6.671568554795e-17,-1.681857736167e-22,1.837262151204e-20,-8.867032000361e-23,4.744196885693e-17,9.961665816946e-18,-7.295601355638e-23,4.352219201515e-18,5.004711444232e-19,1.257120639523e-18
MSW1_001.brine_aquifer2_28,1.022700000000e+04,1.111428360505e-16,-5.448391840982e-22,-2.453806326396e-22,-8.051943318934e-23,-2.144804949219e-23,3.123307783341e-17,-6.231826369252e-22,2.128094106029e-17,-2.976635970764e-23,-1.616178779572e-22,1.614428692758e-17,-2.792659309563e-22,7.973056863761e-18,-2.917281706477e-22,3.656430007658e-17,1.625267531845e-16,9.237152648484e-17,3.327520954209e-18,-2.215618774009e-21,-5.546385868262e-22,6.934905687196e-17,-1.690928157462e-22,1.851913452297e-19,-8.914920787688e-23,4.944491643022e-17,1.061584851907e-17,-7.335377817891e-23,4.759286883972e-18,7.003602155556e-19,1.503515463789e-18
MSW1_001.brine_aquifer2_29,1.059225000000e+04,1.149419524412e-16,-5.477579694476e-22,-2.466909799070e-22,-8.095241921869e-23,-2.156228024905e-23,3.260561710404e-17,-6.265205539342e-22,2.231415453766e-17,-2.992446468938e-23,-1.624899760138e-22,1.699397830956e-17,-2.807485950276e-22,8.508737309443e-18,-2.932957112221e-22,3.811323005472e-17,1.677667590393e-16,9.562968756823e-17,3.660932294289e-18,-2.227545833206e-21,-5.575868065481e-22,7.192599609808e-17,-1.699947672578e-22,3.486551112116e-19,-8.962539636675e-23,5.140534518740e-17,1.125656214935e-17,-7.374920703360e-23,5.158053251679e-18,8.962194277315e-19,1.744927631016e-18
MSW1_001.brine_aquifer2_30,1.095750000000e+04,1.186621611376e-16,-5.506613227054e-22,-2.479944739453e-22,-8.138307564318e-23,-2.167591936023e-23,3.395069606976e-17,-6.298408448324e-22,2.332686421907e-17,-3.008176848426e-23,-1.633573593940e-22,1.782689388528e-17,-2.822236416609e-22,9.033954493307e-18,-2.948548701493e-22,3.963105517854e-17,1.728962587140e-16,9.882062937488e-17,3.987891003317e-18,-2.239408624892e-21,-5.605199393051e-22,7.445027078046e-17,-1.708920102558e-22,5.089904224270e-19,-9.009910734033e-23,5.332609782741e-17,1.188471180281e-17,-7.414249733568e-23,5.549077121475e-18,1.088320696276e-18,1.981693123669e-18
MSW1_001.brine_aquifer2_31,1.132275000000e+04,1.223086003115e-16,-5.530053242777e-22,-2.490461734433e-22,-8.173103109512e-23,-2.176756281071e-23,3.527010948104e-17,-6.325213695364e-22,2.432042049063e-17,-3.020856554882e-23,-1.640586444128e-22,1.864414895782e-17,-2.834123564374e-22,9.549397366826e-18,-2.961144221700e-22,4.111983362203e-17,1.779223651110e-16,1.019488205005e-16,4.308826208019e-18,-2.248995257042e-21,3.606406459064e-20,7.692548666422e-17,-1.716157778104e-22,6.664009742988e-19,-9.048132277486e-23,5.520977701419e-17,1.250111379884e-17,-7.446040828049e-23,5.932862961329e-18,1.276908926163e-18,2.214115853124e-18
