Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
FGenAq1_000.TDS_volume_10,3.652500000000e+03,1.033919470161e-02,1.058252979769e-02,1.081566217596e-02,1.034599013755e-02,1.035555702451e-02,1.035262526282e-02,1.034842001249e-02,1.049621384314e-02,1.047863205215e-02,1.037606866854e-02,1.054950433467e-02,1.034094216335e-02,1.036870104423e-02,1.041801097301e-02,1.072717584094e-02,1.043736981015e-02,1.040279416465e-02,1.038121287949e-02,1.062765238151e-02,1.036382969890e-02,1.034713568941e-02,1.052852564354e-02,1.045614241162e-02,1.040555505829e-02,1.035793602322e-02,1.038604073577e-02,1.034285408230e-02,1.033800209585e-02,1.067686616286e-02,1.034116007790e-02
FGenAq1_000.TDS_volume_11,4.017750000000e+03,1.034016237778e-02,1.061891729840e-02,1.088461027292e-02,1.034796718838e-02,1.035895336616e-02,1.035558688162e-02,1.035075773985e-02,1.052021548211e-02,1.050008897983e-02,1.038250111081e-02,1.058117349588e-02,1.034216950092e-02,1.037404402550e-02,1.043062230939e-02,1.078391975640e-02,1.045281974254e-02,1.041316833930e-02,1.038840528314e-02,1.067044395565e-02,1.036845168059e-02,1.034928279572e-02,1.055718466280e-02,1.047433357316e-02,1.041633552321e-02,1.036168498267e-02,1.039394582619e-02,1.034436544047e-02,1.033879251950e-02,1.072658663651e-02,1.034241979137e-02
FGenAq1_000.TDS_volume_12,4.383000000000e+03,1.034114830940e-02,1.065580410770e-02,1.095417979244e-02,1.034998128149e-02,1.036241272456e-02,1.035860361625e-02,1.035313915924e-02,1.054458810037e-02,1.052188514548e-02,1.038905039266e-02,1.061329823540e-02,1.034341995176e-02,1.037948480638e-02,1.044345263945e-02,1.084127693906e-02,1.046853195647e-02,1.042372567038e-02,1.039572762606e-02,1.071378389155e-02,1.037315869279e-02,1.035147008377e-02,1.058626803482e-02,1.049282058457e-02,1.042730575019e-02,1.036550333186e-02,1.040199300467e-02,1.034590520571e-02,1.033959787258e-02,1.077689498099e-02,1.034370322261e-02
FGenAq1_000.TDS_volume_13,4.748250000000e+03,1.034215257589e-02,1.069318987317e-02,1.102436729624e-02,1.035203257089e-02,1.036593534446e-02,1.036167568539e-02,1.035556444927e-02,1.056933215585e-02,1.054402110262e-02,1.039571689936e-02,1.064587856820e-02,1.034469361529e-02,1.038502372998e-02,1.045650242176e-02,1.089924504905e-02,1.048450204210e-02,1.043446662148e-02,1.040318031757e-02,1.075767125587e-02,1.037795104568e-02,1.035369771929e-02,1.061577597385e-02,1.051160407866e-02,1.043846620450e-02,1.036939133559e-02,1.041018269917e-02,1.034747349866e-02,1.034041822057e-02,1.082778957106e-02,1.034501047347e-02
FGenAq1_000.TDS_volume_14,5.113500000000e+03,1.034317525664e-02,1.073107408085e-02,1.109516898180e-02,1.035412121034e-02,1.036952146992e-02,1.036480330720e-02,1.035803378821e-02,1.059444801770e-02,1.056649732971e-02,1.040250101390e-02,1.067891437628e-02,1.034599059085e-02,1.039066113777e-02,1.046977210733e-02,1.095782145845e-02,1.050073061257e-02,1.044539165079e-02,1.041076376419e-02,1.080210491413e-02,1.038282904816e-02,1.035596586773e-02,1.064570857890e-02,1.053068462982e-02,1.044981734565e-02,1.037334925782e-02,1.041851533427e-02,1.034907043982e-02,1.034125362889e-02,1.087926853710e-02,1.034634164575e-02
FGenAq1_000.TDS_volume_15,5.478750000000e+03,1.034421643094e-02,1.076945608435e-02,1.116658076593e-02,1.035624735335e-02,1.037317134435e-02,1.036798669932e-02,1.036054735401e-02,1.061993598115e-02,1.058931424259e-02,1.040940311694e-02,1.071240543191e-02,1.034731097765e-02,1.039639736961e-02,1.048325872642e-02,1.101700331160e-02,1.051721824302e-02,1.045650121110e-02,1.041847836958e-02,1.084708356862e-02,1.038779300792e-02,1.035827469426e-02,1.067606585359e-02,1.055006276363e-02,1.046135962735e-02,1.037737736169e-02,1.042699133122e-02,1.035069614953e-02,1.034210416294e-02,1.093132981368e-02,1.034769684111e-02
FGenAq1_000.TDS_volume_16,5.844000000000e+03,1.034526990294e-02,1.080809835760e-02,1.123814712894e-02,1.035839833261e-02,1.037686318639e-02,1.037120687378e-02,1.036309016487e-02,1.064564043585e-02,1.061233294786e-02,1.041638187538e-02,1.074614551258e-02,1.034864691588e-02,1.040219811678e-02,1.049688099534e-02,1.107641705079e-02,1.053386528819e-02,1.046772847816e-02,1.042627789522e-02,1.089232704537e-02,1.039281325973e-02,1.036061044044e-02,1.070666148566e-02,1.056962097520e-02,1.047302332562e-02,1.038145159891e-02,1.043555984714e-02,1.035234094728e-02,1.034296476236e-02,1.098364691606e-02,1.034906799221e-02
FGenAq1_000.TDS_volume_17,6.209250000000e+03,1.034633569211e-02,1.084700001463e-02,1.130986734400e-02,1.036057418251e-02,1.038059704232e-02,1.037446387432e-02,1.036566225918e-02,1.067156103339e-02,1.063555319856e-02,1.042343732738e-02,1.078013393567e-02,1.034999842937e-02,1.040806342542e-02,1.051063893172e-02,1.113606139414e-02,1.055067169950e-02,1.047907197691e-02,1.043416237048e-02,1.093783422195e-02,1.039788985193e-02,1.036297314265e-02,1.073749492606e-02,1.058935913398e-02,1.048480609612e-02,1.038557201712e-02,1.044422090082e-02,1.035400486126e-02,1.034383544345e-02,1.103621856344e-02,1.035045512343e-02
FGenAq1_000.TDS_volume_18,6.574500000000e+03,1.034741381791e-02,1.088616010794e-02,1.138174053285e-02,1.036277493736e-02,1.038437295821e-02,1.037775774450e-02,1.036826367522e-02,1.069769738987e-02,1.065897471734e-02,1.043056951041e-02,1.081436996709e-02,1.035136554195e-02,1.041399334117e-02,1.052453253910e-02,1.119593494940e-02,1.056763740937e-02,1.049053076902e-02,1.044213182391e-02,1.098360390024e-02,1.040302283249e-02,1.036536283713e-02,1.076856558069e-02,1.060927708542e-02,1.049670797642e-02,1.038973866369e-02,1.045297451012e-02,1.035568791961e-02,1.034471622250e-02,1.108904338309e-02,1.035185825908e-02
FGenAq1_000.TDS_volume_19,6.939750000000e+03,1.034850429980e-02,1.092557763904e-02,1.145376569583e-02,1.036500063137e-02,1.038819097986e-02,1.038108852771e-02,1.037089445116e-02,1.072404909136e-02,1.068259720105e-02,1.043777846122e-02,1.084885282983e-02,1.035274827737e-02,1.041998790916e-02,1.053856180893e-02,1.125603623573e-02,1.058476233394e-02,1.050210488920e-02,1.045018628320e-02,1.102963482017e-02,1.040821224896e-02,1.036777956007e-02,1.079987281752e-02,1.062937465439e-02,1.050872899456e-02,1.039395158571e-02,1.046182069188e-02,1.035739015042e-02,1.034560711579e-02,1.114211992787e-02,1.035327742345e-02
FGenAq1_000.TDS_volume_20,7.305000000000e+03,1.034960715719e-02,1.096525156685e-02,1.152594173568e-02,1.036725129870e-02,1.039205115290e-02,1.038445626716e-02,1.037355462508e-02,1.075061569816e-02,1.070642032427e-02,1.044506421590e-02,1.088358171056e-02,1.035414665939e-02,1.042604717399e-02,1.055272672215e-02,1.131636370078e-02,1.060204637528e-02,1.051379436431e-02,1.045832577521e-02,1.107592567058e-02,1.041345814851e-02,1.037022334754e-02,1.083141597239e-02,1.064965164805e-02,1.052086917018e-02,1.039821083002e-02,1.047075946200e-02,1.035911158173e-02,1.034650813957e-02,1.119544669002e-02,1.035471264080e-02
FGenAq1_000.TDS_volume_21,7.670250000000e+03,1.035071824527e-02,1.100502700205e-02,1.159798011384e-02,1.036951847072e-02,1.039593892865e-02,1.038784827650e-02,1.037623418328e-02,1.077729474867e-02,1.073035245920e-02,1.045239922032e-02,1.091842162270e-02,1.035555543093e-02,1.043214824806e-02,1.056697335856e-02,1.137667799321e-02,1.061942351196e-02,1.052555482330e-02,1.046651949103e-02,1.112229472008e-02,1.041874073203e-02,1.037268500245e-02,1.086307280349e-02,1.067003036364e-02,1.053308239733e-02,1.040250033738e-02,1.047975626055e-02,1.036084573983e-02,1.034741590828e-02,1.124881316030e-02,1.035615851537e-02
FGenAq1_000.TDS_volume_22,8.035500000000e+03,1.035183755222e-02,1.104490327305e-02,1.166988302990e-02,1.037180212017e-02,1.039985425314e-02,1.039126451053e-02,1.037893309225e-02,1.080408568919e-02,1.075439311252e-02,1.045978334597e-02,1.095337189529e-02,1.035697457648e-02,1.043829103212e-02,1.058130146575e-02,1.143697949379e-02,1.063689341307e-02,1.053738607306e-02,1.047476728024e-02,1.116874141829e-02,1.042405991813e-02,1.037516449463e-02,1.089484267161e-02,1.069051039417e-02,1.054536847240e-02,1.040682004631e-02,1.048881021574e-02,1.036259260496e-02,1.034833041249e-02,1.130221912033e-02,1.035761503118e-02
FGenAq1_000.TDS_volume_23,8.400750000000e+03,1.035296506618e-02,1.108487968415e-02,1.174165257612e-02,1.037410221975e-02,1.040379707237e-02,1.039470492402e-02,1.038165131845e-02,1.083098795264e-02,1.077854177941e-02,1.046721646441e-02,1.098843183779e-02,1.035840408052e-02,1.044447542692e-02,1.059571078562e-02,1.149726852325e-02,1.065445574022e-02,1.054928791619e-02,1.048306804195e-02,1.121526518303e-02,1.042941562543e-02,1.037766179389e-02,1.092672492051e-02,1.071109132337e-02,1.055772718724e-02,1.041116989534e-02,1.049792119201e-02,1.036435215733e-02,1.034925164273e-02,1.135566430835e-02,1.035908217222e-02
FGenAq1_000.TDS_volume_24,8.766000000000e+03,1.035410077533e-02,1.112495551962e-02,1.181329074973e-02,1.037641874220e-02,1.040776733235e-02,1.039816947176e-02,1.038438882835e-02,1.085800096065e-02,1.080279794526e-02,1.047469844720e-02,1.102360074339e-02,1.035984392754e-02,1.045070133325e-02,1.061020105526e-02,1.155754535083e-02,1.067211014864e-02,1.056126015158e-02,1.049142142002e-02,1.126186540555e-02,1.043480777253e-02,1.038017687004e-02,1.095871887977e-02,1.073177272708e-02,1.057015832977e-02,1.041554982298e-02,1.050708905131e-02,1.036612437716e-02,1.035017958957e-02,1.140914842605e-02,1.036055992253e-02
FGenAq1_000.TDS_volume_25,9.131250000000e+03,1.035524466783e-02,1.116513004707e-02,1.188479946318e-02,1.037875166021e-02,1.041176497906e-02,1.040165810851e-02,1.038714558840e-02,1.088512412535e-02,1.082716108718e-02,1.048222858547e-02,1.105887789169e-02,1.036129410200e-02,1.045696865190e-02,1.062477200749e-02,1.161781020130e-02,1.068985628808e-02,1.057330257486e-02,1.049982729126e-02,1.130854145493e-02,1.044023627806e-02,1.038270969289e-02,1.099082386704e-02,1.075255417437e-02,1.058266168449e-02,1.041995976775e-02,1.051631365331e-02,1.036790924469e-02,1.035111424356e-02,1.146267114416e-02,1.036204826608e-02
FGenAq1_000.TDS_volume_26,9.496500000000e+03,1.035639542657e-02,1.120535325361e-02,1.195608642955e-02,1.038109827980e-02,1.041578537766e-02,1.040516679447e-02,1.038991841191e-02,1.091232443616e-02,1.085160171191e-02,1.048979771902e-02,1.109421971502e-02,1.036275293291e-02,1.046327007758e-02,1.063940636362e-02,1.167798606242e-02,1.070767296703e-02,1.058540098800e-02,1.050827583068e-02,1.135523466266e-02,1.044569482686e-02,1.038525733621e-02,1.102300044946e-02,1.077341068948e-02,1.059522249420e-02,1.042439461173e-02,1.052558419460e-02,1.036970470153e-02,1.035205452907e-02,1.151616458372e-02,1.036354548775e-02
FGenAq1_000.TDS_volume_27,9.861750000000e+03,1.035755304594e-02,1.124562487555e-02,1.202715476025e-02,1.038345858683e-02,1.041982849771e-02,1.040869550471e-02,1.039270728106e-02,1.093960155870e-02,1.087611951254e-02,1.049740578844e-02,1.112962587363e-02,1.036422041270e-02,1.046960555039e-02,1.065410396184e-02,1.173807407038e-02,1.072555997272e-02,1.059755526891e-02,1.051676696789e-02,1.140194499636e-02,1.045118337085e-02,1.038781978415e-02,1.105524827293e-02,1.079434201299e-02,1.060784062971e-02,1.042885431977e-02,1.053490059391e-02,1.037151073783e-02,1.035300044172e-02,1.156962916537e-02,1.036505157971e-02
FGenAq1_000.TDS_volume_28,1.022700000000e+04,1.035871752033e-02,1.128594463550e-02,1.209800748050e-02,1.038583256715e-02,1.042389430880e-02,1.041224421429e-02,1.039551217801e-02,1.096695515134e-02,1.090071417596e-02,1.050505273309e-02,1.116509601702e-02,1.036569653383e-02,1.047597501042e-02,1.066886463724e-02,1.179807531805e-02,1.074351708827e-02,1.060976529308e-02,1.052530063103e-02,1.144867240426e-02,1.045670186192e-02,1.039039702086e-02,1.108756697418e-02,1.081534788049e-02,1.062051595931e-02,1.043333885667e-02,1.054426276833e-02,1.037332734368e-02,1.035395197710e-02,1.162306528094e-02,1.036656653415e-02
FGenAq1_000.TDS_volume_29,1.059225000000e+04,1.035988884413e-02,1.132631224421e-02,1.216864753553e-02,1.038822020659e-02,1.042798278048e-02,1.041581289825e-02,1.039833308493e-02,1.099438486627e-02,1.092538538366e-02,1.051273849124e-02,1.120062978542e-02,1.036718128873e-02,1.048237812235e-02,1.068368822212e-02,1.185799085900e-02,1.076154409326e-02,1.062203093387e-02,1.053387674698e-02,1.149541681761e-02,1.046225025197e-02,1.039298903049e-02,1.111995618199e-02,1.083642802317e-02,1.063324834904e-02,1.043784818724e-02,1.055367063349e-02,1.037515450921e-02,1.035490913085e-02,1.167647329660e-02,1.036809034327e-02
FGenAq1_000.TDS_volume_30,1.095750000000e+04,1.036106701172e-02,1.136672740213e-02,1.223907779594e-02,1.039062149098e-02,1.043209388230e-02,1.041940153164e-02,1.040116998397e-02,1.102189035021e-02,1.095013281238e-02,1.052046300017e-02,1.123622681109e-02,1.036867466985e-02,1.048881444395e-02,1.069857454632e-02,1.191782171095e-02,1.077964076406e-02,1.063435206273e-02,1.054249524146e-02,1.154217815273e-02,1.046782849287e-02,1.039559579717e-02,1.115241551826e-02,1.085758216832e-02,1.064603766293e-02,1.044238227626e-02,1.056312410370e-02,1.037699222452e-02,1.035587189855e-02,1.172985355555e-02,1.036962299926e-02
FGenAq1_000.TDS_volume_31,1.132275000000e+04,1.036225059125e-02,1.140713818038e-02,1.230920617631e-02,1.039303349580e-02,1.043622259279e-02,1.042300573499e-02,1.040401941746e-02,1.104943678035e-02,1.097492524657e-02,1.052821677829e-02,1.127184158554e-02,1.037017486124e-02,1.049527609400e-02,1.071350510838e-02,1.197748989886e-02,1.079778449437e-02,1.064671343170e-02,1.055114551810e-02,1.158889598091e-02,1.047342975446e-02,1.039821414499e-02,1.118490363451e-02,1.087878376848e-02,1.065886806102e-02,1.044693558168e-02,1.057261153840e-02,1.037883825362e-02,1.035683911058e-02,1.178313673898e-02,1.037116263827e-02
FGenAq1_000.TDS_volume_32,1.168800000000e+04,1.036343957455e-02,1.144754462603e-02,1.237903676440e-02,1.039545620246e-02,1.044036887573e-02,1.042662547783e-02,1.040688136267e-02,1.107702393561e-02,1.099976246246e-02,1.053599975828e-02,1.130747399577e-02,1.037168185223e-02,1.050176301918e-02,1.072847975732e-02,1.203699729611e-02,1.081597509968e-02,1.065911491964e-02,1.055982749945e-02,1.163557070748e-02,1.047905398294e-02,1.040084405343e-02,1.121742035513e-02,1.090003261461e-02,1.067173941665e-02,1.045150806243e-02,1.058213285047e-02,1.038069258298e-02,1.035781076041e-02,1.183632385289e-02,1.037270924933e-02
FGenAq1_000.TDS_volume_33,1.205325000000e+04,1.036463395348e-02,1.148794677615e-02,1.244857355917e-02,1.039788959236e-02,1.044453269492e-02,1.043026072969e-02,1.040975579682e-02,1.110465159078e-02,1.102464423278e-02,1.054381187210e-02,1.134312392165e-02,1.037319563218e-02,1.050827516562e-02,1.074349834040e-02,1.209634573361e-02,1.083421239324e-02,1.067155640408e-02,1.056854110725e-02,1.168220272176e-02,1.048470082808e-02,1.040348550195e-02,1.124996549881e-02,1.092132849485e-02,1.068465160168e-02,1.045609967747e-02,1.059168795185e-02,1.038255519903e-02,1.035878684152e-02,1.188941587685e-02,1.037426282145e-02
FGenAq1_000.TDS_volume_34,1.241850000000e+04,1.036583371988e-02,1.152834465882e-02,1.251782047490e-02,1.040033364692e-02,1.044871401419e-02,1.043391146011e-02,1.041264269717e-02,1.113231951694e-02,1.104957032716e-02,1.055165305109e-02,1.137879123674e-02,1.037471619043e-02,1.051481247894e-02,1.075856070336e-02,1.215553700219e-02,1.085249618630e-02,1.068403776132e-02,1.057728626248e-02,1.172879239834e-02,1.049037003736e-02,1.040613847004e-02,1.128253887912e-02,1.094267119492e-02,1.069760448678e-02,1.046071038577e-02,1.060127675365e-02,1.038442608826e-02,1.035976734740e-02,1.194241376582e-02,1.037582334367e-02
FGenAq1_000.TDS_volume_35,1.278375000000e+04,1.036703886560e-02,1.156873829397e-02,1.258678134492e-02,1.040278834755e-02,1.045291279736e-02,1.043757763865e-02,1.041554204097e-02,1.116002748198e-02,1.107454051252e-02,1.055952322598e-02,1.141447580898e-02,1.037624351632e-02,1.052137490435e-02,1.077366669057e-02,1.221457285479e-02,1.087082628836e-02,1.069655886659e-02,1.058606288546e-02,1.177534009828e-02,1.049606156509e-02,1.040880293718e-02,1.131514030518e-02,1.096406049834e-02,1.071059794141e-02,1.046534014632e-02,1.061089916619e-02,1.038630523711e-02,1.036075227153e-02,1.199531845173e-02,1.037739080501e-02
FGenAq1_000.TDS_volume_36,1.314900000000e+04,1.036824856051e-02,1.160909791341e-02,1.265540501676e-02,1.040525199839e-02,1.045712613188e-02,1.044125672530e-02,1.041845182308e-02,1.118775538026e-02,1.109953674656e-02,1.056741689926e-02,1.145015147006e-02,1.037777655698e-02,1.052795787224e-02,1.078880558100e-02,1.227340937857e-02,1.088918960775e-02,1.070911088124e-02,1.059486483240e-02,1.182181134810e-02,1.050177145663e-02,1.041147706166e-02,1.134774595923e-02,1.098548104307e-02,1.072362278426e-02,1.046998574445e-02,1.062054844048e-02,1.038819134910e-02,1.036174093583e-02,1.204809062689e-02,1.037896412482e-02
FGenAq1_000.TDS_volume_37,1.351425000000e+04,1.036946279722e-02,1.164942376889e-02,1.272369593607e-02,1.040772458279e-02,1.046135398583e-02,1.044494869308e-02,1.042137202320e-02,1.121550309066e-02,1.112455888686e-02,1.057533401251e-02,1.148581826995e-02,1.037931530280e-02,1.053456133578e-02,1.080397725379e-02,1.233204879926e-02,1.090758600402e-02,1.072169370510e-02,1.060369203668e-02,1.186820681350e-02,1.050749967261e-02,1.041416082516e-02,1.138035580294e-02,1.100693267983e-02,1.073667891113e-02,1.047464714411e-02,1.063022450219e-02,1.039008441206e-02,1.036273333438e-02,1.210073161089e-02,1.038054329321e-02
FGenAq1_000.TDS_volume_38,1.387950000000e+04,1.037068156835e-02,1.168971610367e-02,1.279165846212e-02,1.041020608413e-02,1.046559632731e-02,1.044865351502e-02,1.042430262106e-02,1.124327048919e-02,1.114960678867e-02,1.058327450685e-02,1.152147625307e-02,1.038085974415e-02,1.054118524778e-02,1.081918158700e-02,1.239049330139e-02,1.092601533527e-02,1.073430723716e-02,1.061254443116e-02,1.191452714561e-02,1.051324617334e-02,1.041685420933e-02,1.141296979367e-02,1.102841525763e-02,1.074976621697e-02,1.047932430926e-02,1.063992727640e-02,1.039198441380e-02,1.036372946127e-02,1.215324269819e-02,1.038212830025e-02
FGenAq1_000.TDS_volume_39,1.424475000000e+04,1.037190486652e-02,1.172997515316e-02,1.285929687081e-02,1.041269648577e-02,1.046985312445e-02,1.045237116416e-02,1.042724359638e-02,1.127105744930e-02,1.117468030519e-02,1.059123832299e-02,1.155712545870e-02,1.038240987141e-02,1.054782956072e-02,1.083441845770e-02,1.244874502996e-02,1.094447745839e-02,1.074695137567e-02,1.062142194820e-02,1.196077298180e-02,1.051901091890e-02,1.041955719585e-02,1.144558788493e-02,1.104992862384e-02,1.076288459592e-02,1.048401718317e-02,1.064965668768e-02,1.039389134214e-02,1.036472931058e-02,1.220562515935e-02,1.038371913606e-02
FGenAq1_000.TDS_volume_40,1.461000000000e+04,1.037313268435e-02,1.177020114546e-02,1.292661535761e-02,1.041519577109e-02,1.047412434537e-02,1.045610161355e-02,1.043019492889e-02,1.129886384212e-02,1.119977928776e-02,1.059922540128e-02,1.159276592147e-02,1.038396567496e-02,1.055449422680e-02,1.084968774212e-02,1.250680609198e-02,1.096297222913e-02,1.075962601816e-02,1.063032451978e-02,1.200694494645e-02,1.052479386911e-02,1.042226976641e-02,1.147821002670e-02,1.107147262445e-02,1.077603394141e-02,1.048872541811e-02,1.065941266008e-02,1.039580518489e-02,1.036573287639e-02,1.225788024206e-02,1.038531579071e-02
