Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
MSW1_000.CO2_aquifer1_20,7.305000000000e+03,2.802254482494e-12,1.103661117061e-10,2.192133063762e-10,5.732065768053e-12,9.863516064754e-12,8.596598217240e-12,6.780656673909e-12,7.154515477071e-11,6.373255626204e-11,1.874815684880e-11,9.541973140880e-11,3.555282729642e-12,1.555265791384e-11,3.702996514675e-11,1.771957355477e-10,4.552049695901e-11,3.037938624809e-11,2.098211664644e-11,1.309721366136e-10,1.344244079398e-11,6.226355087112e-12,8.598652274890e-11,5.378585439730e-11,3.158453051874e-11,1.089211162283e-11,2.308079594690e-11,4.379480772976e-12,2.288479238748e-12,1.536941335092e-10,3.649206376567e-12
MSW1_000.CO2_aquifer1_21,7.670250000000e+03,2.811379599873e-12,1.107255022386e-10,2.199271413213e-10,5.750731372226e-12,9.895635111255e-12,8.624591737617e-12,6.802736855584e-12,7.177813073557e-11,6.394009168487e-11,1.880920738275e-11,9.573045131810e-11,3.566859969483e-12,1.560330278924e-11,3.715054762126e-11,1.777727466347e-10,4.566872756451e-11,3.047831211950e-11,2.105044173211e-11,1.313986275458e-10,1.348621406698e-11,6.246630269628e-12,8.626652484020e-11,5.396099988918e-11,3.168738076012e-11,1.092758013499e-11,2.315595506384e-11,4.393741888932e-12,2.295931324845e-12,1.541946151858e-10,3.661089464537e-12
MSW1_000.CO2_aquifer1_22,8.035500000000e+03,2.820492701389e-12,1.110844195293e-10,2.206400362949e-10,5.769372397719e-12,9.927711863718e-12,8.652548396407e-12,6.824787962297e-12,7.201079991998e-11,6.414735382706e-11,1.887017752597e-11,9.604076207446e-11,3.578421964532e-12,1.565388097598e-11,3.727097131397e-11,1.783489979188e-10,4.581676298143e-11,3.057710772631e-11,2.111867684800e-11,1.318245568790e-10,1.352992969977e-11,6.266878753987e-12,8.654615822754e-11,5.413591475122e-11,3.179009556934e-11,1.096300194258e-11,2.323101521202e-11,4.407984225994e-12,2.303373598111e-12,1.546944378329e-10,3.672956904976e-12
MSW1_000.CO2_aquifer1_23,8.400750000000e+03,2.829593787043e-12,1.114428635780e-10,2.213519912971e-10,5.787988844532e-12,9.959746322143e-12,8.680468193610e-12,6.846809994049e-12,7.224316232394e-11,6.435434268863e-11,1.893106727846e-11,9.635066367789e-11,3.589968714787e-12,1.570439247406e-11,3.739123622488e-11,1.789244894002e-10,4.596460320978e-11,3.067577306852e-11,2.118682199411e-11,1.322499246132e-10,1.357358769236e-11,6.287100540189e-12,8.682542291092e-11,5.431059898341e-11,3.189267494639e-11,1.099837704559e-11,2.330597639143e-11,4.422207784162e-12,2.310806058545e-12,1.551936014506e-10,3.684808697885e-12
MSW1_000.CO2_aquifer1_24,8.766000000000e+03,2.838682856833e-12,1.118008343848e-10,2.220630063279e-10,5.806580712665e-12,9.991738486530e-12,8.708351129227e-12,6.868802950839e-12,7.247521794745e-11,6.456105826958e-11,1.899187664022e-11,9.666015612839e-11,3.601500220249e-12,1.575483728347e-11,3.751134235400e-11,1.794992210789e-10,4.611224824955e-11,3.077430814613e-11,2.125487717045e-11,1.326747307483e-10,1.361718804474e-11,6.307295628235e-12,8.710431889034e-11,5.448505258575e-11,3.199511889126e-11,1.103370544401e-11,2.338083860207e-11,4.436412563436e-12,2.318228706146e-12,1.556921060388e-10,3.696644843262e-12
MSW1_000.CO2_aquifer1_25,9.131250000000e+03,2.847759910761e-12,1.121583319498e-10,2.227730813875e-10,5.825148002118e-12,1.002368835688e-11,8.736197203258e-12,6.890766832668e-12,7.270696679052e-11,6.476750056991e-11,1.905260561126e-11,9.696923942598e-11,3.613016480919e-12,1.580521540422e-11,3.763128970133e-11,1.800731929548e-10,4.625969810075e-11,3.087271295915e-11,2.132284237699e-11,1.330989752843e-10,1.366073075691e-11,6.327464018124e-12,8.738284616581e-11,5.465927555826e-11,3.209742740397e-11,1.106898713786e-11,2.345560184394e-11,4.450598563815e-12,2.325641540915e-12,1.561899515977e-10,3.708465341109e-12
MSW1_000.CO2_aquifer1_26,9.496500000000e+03,2.855700408587e-12,1.124710665284e-10,2.233942465244e-10,5.841390444073e-12,1.005163771997e-11,8.760556614589e-12,6.909980572865e-12,7.290969789674e-11,6.494809381627e-11,1.910573058623e-11,9.723962178471e-11,3.623090767525e-12,1.584928557958e-11,3.773621820107e-11,1.805752966616e-10,4.638868546077e-11,3.095879630845e-11,2.138229752391e-11,1.334700993121e-10,1.369882139889e-11,6.345107083522e-12,8.762649848326e-11,5.481168372341e-11,3.218692566290e-11,1.109985114015e-11,2.352100383056e-11,4.463008306676e-12,2.332126199797e-12,1.566254609165e-10,3.718805770747e-12
MSW1_000.CO2_aquifer1_27,9.861750000000e+03,2.863635918252e-12,1.127836046496e-10,2.240150214495e-10,5.857622682647e-12,1.007956952549e-11,8.784900723520e-12,6.929182243133e-12,7.311230164877e-11,6.512857361525e-11,1.915882218848e-11,9.750983429119e-11,3.633158725540e-12,1.589332807038e-11,3.784108078551e-11,1.810770849502e-10,4.651759179189e-11,3.104482558083e-11,2.144171532155e-11,1.338409902025e-10,1.373688811260e-11,6.362739065678e-12,8.786999774013e-11,5.496399614688e-11,3.227636769969e-11,1.113069575392e-11,2.358636473214e-11,4.475410253829e-12,2.338606785065e-12,1.570606966514e-10,3.729139704604e-12
MSW1_000.CO2_aquifer1_28,1.022700000000e+04,2.871566439755e-12,1.130959463131e-10,2.246354061627e-10,5.873844717840e-12,1.010748377342e-11,8.809229530050e-12,6.948371843474e-12,7.331477804659e-11,6.530893996685e-11,1.921188041802e-11,9.777987694544e-11,3.643220354963e-12,1.593734287663e-11,3.794587745464e-11,1.815785578208e-10,4.664641709411e-11,3.113080077628e-11,2.150109576991e-11,1.342116479555e-10,1.377493089806e-11,6.380359964592e-12,8.811334393642e-11,5.511621282866e-11,3.236575351434e-11,1.116152097914e-11,2.365168454868e-11,4.487804405274e-12,2.345083296718e-12,1.574956588026e-10,3.739467142680e-12
MSW1_000.CO2_aquifer1_29,1.059225000000e+04,2.879491973097e-12,1.134080915190e-10,2.252554006642e-10,5.890056549653e-12,1.013538046377e-11,8.833543034180e-12,6.967549373886e-12,7.351712709022e-11,6.548919287106e-11,1.926490527485e-11,9.804974974744e-11,3.653275655794e-12,1.598132999832e-11,3.805060820847e-11,1.820797152733e-10,4.677516136743e-11,3.121672189482e-11,2.156043886898e-11,1.345820725711e-10,1.381294975527e-11,6.397969780264e-12,8.835653707213e-11,5.526833376875e-11,3.245508310684e-11,1.119232681583e-11,2.371696328019e-11,4.500190761012e-12,2.351555734757e-12,1.579303473698e-10,3.749788084976e-12
