Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
MSW1_000.brine_atm_10,3.652500000000e+03,-9.577689672781e-24,-1.603155317115e-20,-1.240243407542e-19,-2.692770536996e-23,-3.628210180054e-22,-3.461653539792e-22,-5.128337906226e-23,-1.254370880836e-20,-2.163249764569e-20,-1.107964804929e-21,-1.966102824036e-20,-4.502365068279e-23,-2.386966634935e-22,-2.109353121056e-21,-6.904279064298e-20,-1.487991051841e-21,-2.037093412834e-21,-7.318968155207e-22,-1.788674694424e-20,-7.645889863701e-22,-1.655588544763e-22,-5.004812642267e-21,-8.769214677924e-21,-2.770242939472e-21,-3.173210247584e-22,-3.283757763575e-22,-1.595403388075e-23,-3.601741678013e-24,-3.938746724926e-20,-1.833289940723e-23
MSW1_000.brine_atm_11,4.017750000000e+03,-9.609496790998e-24,-1.642860698070e-20,-1.275065427894e-19,-2.701584825017e-23,-3.640764654842e-22,-3.473735930632e-22,-5.145313206830e-23,-1.282376330439e-20,-2.210286020056e-20,-1.111774559367e-21,-2.013287276905e-20,-4.517916105170e-23,-2.394831824679e-22,-2.116416680209e-21,-7.092295383587e-20,-1.492839686787e-21,-2.044005905124e-21,-7.343547581900e-22,-1.834594129945e-20,-7.672473243612e-22,-1.661346859593e-22,-5.121199602502e-21,-8.868681853640e-21,-2.779723568439e-21,-3.184055112878e-22,-3.294401469339e-22,-1.600629591573e-23,-3.613457495051e-24,-4.043285783225e-20,-1.839404845334e-23
MSW1_000.brine_atm_12,4.383000000000e+03,-9.638536733072e-24,-1.680284042477e-20,-1.307532390788e-19,-2.709631206250e-23,-3.652226310757e-22,-3.484765685201e-22,-5.160809393237e-23,-1.308851488495e-20,-2.254773199717e-20,-1.115252597794e-21,-2.057816226751e-20,-4.532116217762e-23,-2.402013663664e-22,-2.122865223679e-21,-7.268380852217e-20,-1.498490396059e-21,-2.050316496543e-21,-7.365985251235e-22,-1.877793375849e-20,-7.696742549361e-22,-1.666603631450e-22,-5.231112578502e-21,-9.038646964658e-21,-2.788378753076e-21,-3.193955070720e-22,-3.304115798348e-22,-1.605398502264e-23,-3.624156421078e-24,-4.141421420898e-20,-1.844984803643e-23
MSW1_000.brine_atm_13,4.748250000000e+03,-9.665247070284e-24,-1.715750025763e-20,-1.337955135031e-19,-2.717036637998e-23,-3.662769929793e-22,-3.494912901633e-22,-5.175064356313e-23,-1.334022126993e-20,-2.297090232889e-20,-1.118452119018e-21,-2.100072488050e-20,-4.545176796124e-23,-2.408619634188e-22,-2.128797063256e-21,-7.434148414637e-20,-1.523899408601e-21,-2.056121674640e-21,-7.386626289858e-22,-1.918653018081e-20,-7.719067312979e-22,-1.671439595318e-22,-5.335493667405e-21,-9.200411866567e-21,-2.796340627584e-21,-3.203062223352e-22,-3.313053099367e-22,-1.609786541049e-23,-3.633998693465e-24,-4.234033454513e-20,-1.850121027693e-23
MSW1_000.brine_atm_14,5.113500000000e+03,-9.689972929282e-24,-1.749509328202e-20,-1.366575127001e-19,-2.723888634517e-23,-3.672532083495e-22,-3.504307495457e-22,-5.188262985334e-23,-1.358062406699e-20,-2.337529491144e-20,-1.121414341021e-21,-2.140351686428e-20,-4.557269170984e-23,-2.414736017913e-22,-2.134289310093e-21,-7.590847942065e-20,-1.548206974104e-21,-2.061496331899e-21,-7.405737431363e-22,-1.957466887606e-20,-7.739737440848e-22,-1.675916997253e-22,-5.435069212888e-21,-9.355095164129e-21,-2.803712335529e-21,-3.211494406871e-22,-3.321327264186e-22,-1.613850407306e-23,-3.643101408755e-24,-4.321802671031e-20,-1.854876379837e-23
MSW1_000.brine_atm_15,5.478750000000e+03,-9.712991643978e-24,-1.781760466641e-20,-1.393584623935e-19,-2.730273477468e-23,-3.681620007642e-22,-3.513053004667e-22,-5.200547028742e-23,-1.381110043008e-20,-2.376322160032e-20,-1.124172248050e-21,-2.178887521927e-20,-4.568528311514e-23,-2.420429868015e-22,-2.164371041599e-21,-7.739471269318e-20,-1.571552523733e-21,-2.066500125925e-21,-7.423528709966e-22,-1.994467737833e-20,-7.758980716555e-22,-1.680085387580e-22,-5.530414491768e-21,-9.503580381559e-21,-2.810575228189e-21,-3.219344558954e-22,-3.329031477002e-22,-1.617633241866e-23,-3.651593989437e-24,-4.405268651310e-20,-1.859300780180e-23
MSW1_000.brine_atm_16,5.844000000000e+03,-9.734537407451e-24,-1.812663303742e-20,-1.419139843957e-19,-2.736241703254e-23,-3.690121216491e-22,-3.521234478331e-22,-5.212042211245e-23,-1.403276048368e-20,-2.413654479751e-20,-1.126752069729e-21,-2.215868611189e-20,-4.579060837194e-23,-2.425755665202e-22,-2.193814288811e-21,-7.880821890670e-20,-1.594047779914e-21,-2.071180930713e-21,-7.440172688990e-22,-2.029843593761e-20,-7.776982029374e-22,-1.683984209344e-22,-5.621992959824e-21,-9.646579367216e-21,-2.819994720435e-21,-3.226687867906e-22,-3.336238214409e-22,-1.621170789987e-23,-3.659519576344e-24,-4.484867714318e-20,-1.863442299932e-23
MSW1_000.brine_atm_17,6.209250000000e+03,-9.754758131124e-24,-1.842257400880e-20,-1.443295139584e-19,-2.741847546062e-23,-3.698107200561e-22,-3.528919709181e-22,-5.222840977481e-23,-1.424586100204e-20,-2.449570074310e-20,-1.129175351822e-21,-2.251339939007e-20,-4.588953029686e-23,-2.430759755050e-22,-2.222192771015e-21,-8.015144313560e-20,-1.615718676449e-21,-2.088039134777e-21,-7.455806433017e-22,-2.063643483093e-20,-7.793891509396e-22,-1.687647112394e-22,-5.709910718850e-21,-9.784259556827e-21,-2.855049776215e-21,-3.233585716965e-22,-3.343007627052e-22,-1.624493866551e-23,-3.666982940065e-24,-4.560723001243e-20,-1.867331753974e-23
MSW1_000.brine_atm_18,6.574500000000e+03,-9.773838704269e-24,-1.870663611545e-20,-1.466171711405e-19,-2.747134146722e-23,-3.705636877902e-22,-3.536165643114e-22,-5.233018515753e-23,-1.445123009187e-20,-2.484207625455e-20,-1.131460040915e-21,-2.285443145358e-20,-4.598279460997e-23,-2.435476896744e-22,-2.249615351018e-21,-8.143055742759e-20,-1.636648733986e-21,-2.112522468350e-21,-7.470545805993e-22,-2.096010169933e-20,-7.809833648734e-22,-1.691100474266e-22,-5.794517234226e-21,-9.917149092768e-21,-2.888932535385e-21,-3.240089382090e-22,-3.349389018737e-22,-1.627629588649e-23,-3.674002569526e-24,-4.633167371942e-20,-1.870998108290e-23
MSW1_000.brine_atm_19,6.939750000000e+03,-9.791871571524e-24,-1.897983619908e-20,-1.487872533378e-19,-2.752134785304e-23,-3.712758319724e-22,-3.543019858304e-22,-5.242647549178e-23,-1.464956510623e-20,-2.517683667665e-20,-1.133621322580e-21,-2.318297565174e-20,-4.607102377184e-23,-2.439938891240e-22,-2.276173043645e-21,-8.265078443629e-20,-1.656907372285e-21,-2.136241642226e-21,-7.484487936417e-22,-2.127063995011e-20,-7.824914450570e-22,-1.694366728193e-22,-5.876103398412e-21,-1.004569190651e-20,-2.921755706449e-21,-3.246241757594e-22,-3.355425776814e-22,-1.630592747424e-23,-3.680658583414e-24,-4.702482528645e-20,-1.874466631083e-23
MSW1_000.brine_atm_20,7.305000000000e+03,-9.808992318358e-24,-1.924304141505e-20,-1.508486127531e-19,-2.756880276687e-23,-3.719515159896e-22,-3.549522044316e-22,-5.251784777131e-23,-1.484145709915e-20,-2.550097232564e-20,-1.135671572073e-21,-2.350004705132e-20,-4.615472930945e-23,-2.444172116072e-22,-2.301943453089e-21,-8.381660055292e-20,-1.676553460092e-21,-2.159266273378e-21,-7.497716640760e-22,-2.156907549689e-20,-7.839221182644e-22,-1.697465842214e-22,-5.954917505376e-21,-1.017026546801e-20,-2.953615579739e-21,-3.252077356140e-22,-3.361153893062e-22,-1.633404296994e-23,-3.686957144704e-24,-4.768909073929e-20,-1.877757660172e-23
MSW1_000.brine_atm_21,7.670250000000e+03,-9.825268737504e-24,-1.949699763133e-20,-1.528089403856e-19,-2.761391574989e-23,-3.725942157602e-22,-3.555706713813e-22,-5.260472107850e-23,-1.502741389983e-20,-2.581533260751e-20,-1.137621932053e-21,-2.380651754085e-20,-4.623434879410e-23,-2.448199250993e-22,-2.326993336704e-21,-8.493187711237e-20,-1.695638174757e-21,-2.181655920805e-21,-7.510297986122e-22,-2.185629383602e-20,-7.852829279778e-22,-1.700413470291e-22,-6.031174519717e-21,-1.029119271718e-20,-2.984594640525e-21,-3.257629457799e-22,-3.379511179365e-22,-1.636081493691e-23,-3.692953720179e-24,-4.832654833199e-20,-1.880886602997e-23
MSW1_000.brine_atm_22,8.035500000000e+03,-9.840799436575e-24,-1.974180463883e-20,-1.546708627477e-19,-2.765693332113e-23,-3.732070374241e-22,-3.561604188636e-22,-5.268760077736e-23,-1.520747731791e-20,-2.611998250467e-20,-1.139481425118e-21,-2.410248316413e-20,-4.631024584135e-23,-2.452038291892e-22,-2.351326737402e-21,-8.599762070114e-20,-1.714164277293e-21,-2.203414824635e-21,-7.522294588338e-22,-2.213244623159e-20,-7.865804562554e-22,-1.703224157044e-22,-6.104893176879e-21,-1.040849613657e-20,-3.014698903871e-21,-3.262922221435e-22,-3.410602159792e-22,-1.638630500491e-23,-3.698672961742e-24,-4.893764140437e-20,-1.883871948485e-23
MSW1_000.brine_atm_23,8.400750000000e+03,-9.855633719379e-24,-1.997808780703e-20,-1.564409857608e-19,-2.769806502176e-23,-3.737925694310e-22,-3.567238874171e-22,-5.276674571286e-23,-1.538206663294e-20,-2.641562203258e-20,-1.141258235700e-21,-2.438867164535e-20,-4.638278406677e-23,-2.455707481178e-22,-2.374998481015e-21,-8.701713230770e-20,-1.732173774544e-21,-2.224591943547e-21,-7.576962156032e-22,-2.239827657944e-20,-7.878203237313e-22,-1.705909612129e-22,-6.176251562213e-21,-1.052244176952e-20,-3.043995768081e-21,-3.267980298952e-22,-3.440872231840e-22,-1.641067341131e-23,-3.704133358320e-24,-4.952413266613e-20,-1.886724173695e-23
MSW1_000.brine_atm_24,8.766000000000e+03,-9.869820889721e-24,-2.020639697200e-20,-1.581251809165e-19,-2.773740945941e-23,-3.743532030155e-22,-3.572634682762e-22,-5.284256264142e-23,-1.555155122906e-20,-2.670286719298e-20,-1.142959512849e-21,-2.466572294792e-20,-4.645224080429e-23,-2.459219144801e-22,-2.398055504768e-21,-8.799333702829e-20,-1.749702461073e-21,-2.245229481600e-21,-7.640650841215e-22,-2.265444436726e-20,-7.890073868304e-22,-1.708480928901e-22,-6.245405672963e-21,-1.063326232999e-20,-3.072543707469e-21,-3.272822918834e-22,-3.470386476532e-22,-1.643400643777e-23,-3.709371887769e-24,-5.008757932870e-20,-1.889452523092e-23
MSW1_000.brine_atm_25,9.131250000000e+03,-9.883453392239e-24,-2.042722043861e-20,-1.597287043950e-19,-2.777517617525e-23,-3.748908856782e-22,-3.577809363782e-22,-5.291526110422e-23,-1.571625828632e-20,-2.698226062358e-20,-1.149076882650e-21,-2.493420446005e-20,-4.651885024697e-23,-2.462588320424e-22,-2.420540012719e-21,-8.892884244263e-20,-1.766783173216e-21,-2.265364811079e-21,-7.702823927383e-22,-2.290153512709e-20,-7.901460089394e-22,-1.710947228566e-22,-6.312493559786e-21,-1.074116400651e-20,-3.100394293816e-21,-3.277467583932e-22,-3.499194197677e-22,-1.645639036596e-23,-3.714394713064e-24,-5.062936820954e-20,-1.892073020411e-23
MSW1_000.brine_atm_26,9.496500000000e+03,-9.896531226934e-24,-2.064099326367e-20,-1.612562826564e-19,-2.781146377689e-23,-3.754075402673e-22,-3.582781406156e-22,-5.298511227219e-23,-1.587647692225e-20,-2.725428589611e-20,-1.157903200800e-21,-2.519462026386e-20,-4.658285275088e-23,-2.465824868806e-22,-2.442489081331e-21,-8.982598791773e-20,-1.783444014142e-21,-2.285031064142e-21,-7.763585445570e-22,-2.314006970432e-20,-7.912399617997e-22,-1.713317016029e-22,-6.377638876631e-21,-1.084632981480e-20,-3.127594020613e-21,-3.281930071465e-22,-3.527345192118e-22,-1.647788682563e-23,-3.719214160157e-24,-5.115074215902e-20,-1.894588130844e-23
MSW1_000.brine_atm_27,9.861750000000e+03,-9.909140675466e-24,-2.084803710521e-20,-1.627117187992e-19,-2.784637087195e-23,-3.759046952009e-22,-3.587565601027e-22,-5.305232568650e-23,-1.603241381840e-20,-2.751928577064e-20,-1.166535360559e-21,-2.544733737687e-20,-4.664442704232e-23,-2.468940129825e-22,-2.463928940228e-21,-9.068659848329e-20,-1.799705001196e-21,-2.304251610794e-21,-7.823003435027e-22,-2.337044095168e-20,-7.922925487663e-22,-1.715596824045e-22,-6.440929975918e-21,-1.094888804336e-20,-3.154174688814e-21,-3.286224433018e-22,-3.554872000367e-22,-1.649856977249e-23,-3.723854880951e-24,-5.165264820465e-20,-1.897008331450e-23
MSW1_000.brine_atm_28,1.022700000000e+04,-9.921269411883e-24,-2.104871168380e-20,-1.640989807937e-19,-2.787998374208e-23,-3.763837063337e-22,-3.592175753461e-22,-5.311709856239e-23,-1.618430760519e-20,-2.777765477621e-20,-1.174985638576e-21,-2.569277152879e-20,-4.670377033651e-23,-2.471941499050e-22,-2.484889861948e-21,-9.151263011994e-20,-1.815589997422e-21,-2.323053370913e-21,-7.881166149569e-22,-2.359308234826e-20,-7.933069006309e-22,-1.717794417963e-22,-6.502467240197e-21,-1.104898877299e-20,-3.180173621402e-21,-3.290362254985e-22,-3.581812586357e-22,-1.651852548820e-23,-3.728316875446e-24,-5.213612133194e-20,-1.899341017798e-23
MSW1_000.brine_atm_29,1.059225000000e+04,-9.932972902969e-24,-2.124334201013e-20,-1.654216970057e-19,-2.791242564681e-23,-3.768459788241e-22,-3.596624189409e-22,-5.317959113723e-23,-1.633237285280e-20,-2.802974967519e-20,-1.183264832384e-21,-2.593129979513e-20,-4.676104287083e-23,-2.480385762002e-22,-2.505399062193e-21,-9.230586170900e-20,-1.831119217379e-21,-2.341460552668e-21,-7.938144093639e-22,-2.380838556347e-20,-7.942856551472e-22,-1.719914235127e-22,-6.562342768979e-21,-1.114676620865e-20,-3.205624443572e-21,-3.294355123761e-22,-3.608203927941e-22,-1.653776629871e-23,-3.732637121497e-24,-5.260210107422e-20,-1.901594201759e-23
MSW1_000.brine_atm_30,1.095750000000e+04,-9.944294289555e-24,-2.143222370984e-20,-1.666831901172e-19,-2.794378286779e-23,-3.772925727041e-22,-3.600922002229e-22,-5.323997597433e-23,-1.647680381821e-20,-2.827589380193e-20,-1.191382999959e-21,-2.616326335824e-20,-4.681636174180e-23,-2.496453379528e-22,-2.525481094257e-21,-9.306792382598e-20,-1.846311988160e-21,-2.359495342771e-21,-7.994008264719e-22,-2.401671051512e-20,-7.952313021573e-22,-1.721962315252e-22,-6.620638801014e-21,-1.124234252517e-20,-3.230557772988e-21,-3.298212407068e-22,-3.634075114366e-22,-1.655635383379e-23,-3.736809456129e-24,-5.305144452887e-20,-1.903767883331e-23
MSW1_000.brine_atm_31,1.132275000000e+04,-9.955227408663e-24,-2.161562834827e-20,-1.678865240640e-19,-2.797414168669e-23,-3.777244493978e-22,-3.605078066604e-22,-5.329836400727e-23,-1.661777760071e-20,-2.851638071129e-20,-1.199348966684e-21,-2.638897243766e-20,-4.686987486087e-23,-2.512224188137e-22,-2.545158342069e-21,-9.380031096786e-20,-1.861185861921e-21,-2.377177610658e-21,-8.048818813451e-22,-2.421838359440e-20,-7.961458138136e-22,-1.723943711979e-22,-6.677432447455e-21,-1.133582816307e-20,-3.255001071870e-21,-3.301943226112e-22,-3.659455727915e-22,-1.657433739724e-23,-3.740833879340e-24,-5.348494055680e-20,-1.905871923277e-23
MSW1_000.brine_atm_32,1.168800000000e+04,-9.965821564101e-24,-2.179369082066e-20,-1.690338189099e-19,-2.800347745160e-23,-3.781426935890e-22,-3.609102982854e-22,-5.335489082151e-23,-1.675536835322e-20,-2.875132892963e-20,-1.207166085217e-21,-2.660857415594e-20,-4.692168699860e-23,-2.527701392579e-22,-2.564439384492e-21,-9.450396266797e-20,-1.875746656509e-21,-2.394514505380e-21,-8.102598419589e-22,-2.441358328109e-20,-7.970313594835e-22,-1.725861506795e-22,-6.732755459954e-21,-1.142726670692e-20,-3.278964447500e-21,-3.305555716020e-22,-3.684355136312e-22,-1.659171698906e-23,-3.744735043036e-24,-5.390304630290e-20,-1.907909403084e-23
MSW1_000.brine_atm_33,1.205325000000e+04,-9.976101407772e-24,-2.196664837692e-20,-1.701278021414e-19,-2.803196272585e-23,-3.785480201829e-22,-3.613003653511e-22,-5.340969200252e-23,-1.688973010082e-20,-2.898099493534e-20,-1.214842342774e-21,-2.682234027569e-20,-4.697190292560e-23,-2.542903974817e-22,-2.583343351402e-21,-9.518020894581e-20,-1.890009951929e-21,-2.411523283269e-21,-8.155401810356e-22,-2.460259790386e-20,-8.001166930914e-22,-1.727720630082e-22,-6.786674694471e-21,-1.151675351029e-20,-3.302471762918e-21,-3.309057272363e-22,-3.708797991460e-22,-1.660861586876e-23,-3.748519110191e-24,-5.430646069793e-20,-1.909882787942e-23
MSW1_000.brine_atm_34,1.241850000000e+04,-9.986060776701e-24,-2.213472150366e-20,-1.711710048186e-19,-2.805957285753e-23,-3.789412919960e-22,-3.616788213704e-22,-5.346287848386e-23,-1.702100582457e-20,-2.920561351317e-20,-1.222384346066e-21,-2.703052421845e-20,-4.702060892352e-23,-2.557842535172e-22,-2.601887794954e-21,-9.583028436868e-20,-1.903989060207e-21,-2.428219622935e-21,-8.207274345255e-22,-2.478569606983e-20,-8.046761612122e-22,-1.729524409845e-22,-6.839251682158e-21,-1.160437732002e-20,-3.325544810408e-21,-3.312453565079e-22,-3.732806973111e-22,-1.662496008065e-23,-3.752192243780e-24,-5.469583100226e-20,-1.911796391935e-23
MSW1_000.brine_atm_35,1.278375000000e+04,-9.995730485765e-24,-2.229811313536e-20,-1.721657816915e-19,-2.808636947641e-23,-3.793230760222e-22,-3.620463072927e-22,-5.351447491745e-23,-1.714932608093e-20,-2.942540100820e-20,-1.229798849714e-21,-2.723335810655e-20,-4.706791592593e-23,-2.572531618265e-22,-2.620089478443e-21,-9.645533317934e-20,-1.917696701727e-21,-2.444617970395e-21,-8.258262369864e-22,-2.496312548135e-20,-8.091597261227e-22,-1.731275681055e-22,-6.890541643279e-21,-1.169021978322e-20,-3.348203360797e-21,-3.315751743220e-22,-3.756403281900e-22,-1.664087288422e-23,-3.755754443806e-24,-5.507175477804e-20,-1.913656378038e-23
MSW1_000.brine_atm_36,1.314900000000e+04,-1.000512286092e-23,-2.245701279586e-20,-1.731143293432e-19,-2.811243886413e-23,-3.796941857743e-22,-3.624033901118e-22,-5.356465386659e-23,-1.727481176284e-20,-2.964055779111e-20,-1.237091770175e-21,-2.743105769345e-20,-4.711387323664e-23,-2.586983057011e-22,-2.637962897188e-21,-9.705642349544e-20,-1.931144413578e-21,-2.460731884195e-21,-8.308406313304e-22,-2.513511806350e-20,-8.135709870009e-22,-1.732977771718e-22,-6.940598023159e-21,-1.177435525003e-20,-3.370466297441e-21,-3.318957230204e-22,-3.779606146313e-22,-1.665631730163e-23,-3.759218036218e-24,-5.543479172206e-20,-1.915465211441e-23
MSW1_000.brine_atm_37,1.351425000000e+04,-1.001427488001e-23,-2.261154887225e-20,-1.740184440100e-19,-2.813778102072e-23,-3.800550896385e-22,-3.627507354292e-22,-5.361348928700e-23,-1.739753800931e-20,-2.985120475483e-20,-1.244266460108e-21,-2.762376556576e-20,-4.715857946325e-23,-2.601203260904e-22,-2.655516925874e-21,-9.763438440980e-20,-1.944339295510e-21,-2.476568809209e-21,-8.357730827479e-22,-2.530183711050e-20,-8.179119406509e-22,-1.734633023764e-22,-6.989452573449e-21,-1.185682829109e-20,-3.392343678318e-21,-3.322074463375e-22,-3.802424441035e-22,-1.667133031073e-23,-3.762589183992e-24,-5.578535716961e-20,-1.917222892146e-23
