Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
MSW1_001.brine_atm_10,3.652500000000e+03,-4.468417755634e-20,-2.229963839792e-22,-1.004836476448e-22,-3.293555292758e-23,-8.786831963393e-24,-1.199916581688e-20,-2.550681157267e-22,-1.237134585601e-20,-1.219984483281e-23,-6.607019462612e-23,-1.395972961462e-20,-1.144669960507e-22,-5.431328631691e-21,-1.193424399419e-22,-2.452845976991e-20,-3.363863788044e-20,-7.664594958777e-20,-4.773210969103e-21,-9.061115695391e-22,-2.272931121147e-22,-1.015861929753e-19,-6.925631754065e-23,-3.417301067992e-22,-3.650509305693e-23,-2.395615045229e-20,-2.305976800290e-21,-2.999236219401e-23,-1.613518444776e-21,-5.596957275706e-22,-1.220508632048e-21
MSW1_001.brine_atm_11,4.017750000000e+03,-4.609855822218e-20,-2.237506829160e-22,-1.008185684028e-22,-3.304887772700e-23,-8.815754808926e-24,-1.216295641498e-20,-2.559303160442e-22,-1.241340653897e-20,-1.223950974520e-23,-6.630118295993e-23,-1.400788040238e-20,-1.148381797585e-22,-5.449842999921e-21,-1.197517478181e-22,-2.515162754174e-20,-3.475483306841e-20,-7.901746938941e-20,-4.789798051535e-21,-9.092451222699e-22,-2.280346413657e-22,-1.046101461050e-19,-6.948595001978e-23,-3.428469859295e-22,-3.662693508893e-23,-2.463058787207e-20,-2.313529650419e-21,-3.009675067848e-23,-1.618857751206e-21,-5.615413662659e-22,-1.224606271413e-21
MSW1_001.brine_atm_12,4.383000000000e+03,-4.743180651607e-20,-2.244392845306e-22,-1.011242766555e-22,-3.315237257998e-23,-8.842163160323e-24,-1.245755277295e-20,-2.567174020124e-22,-1.250361298070e-20,-1.227571106518e-23,-6.651204301471e-23,-1.405183938050e-20,-1.151770941249e-22,-5.466745035069e-21,-1.201254090422e-22,-2.577675484405e-20,-3.580323276132e-20,-8.125606691738e-20,-4.804940631041e-21,-9.121059509946e-22,-2.287114347185e-22,-1.074694903907e-19,-6.969557747939e-23,-3.438666379533e-22,-3.673813982466e-23,-2.526921731764e-20,-2.320424590554e-21,-3.019203644767e-23,-1.623731925524e-21,-5.632263238557e-22,-1.228347197737e-21
MSW1_001.brine_atm_13,4.748250000000e+03,-4.869742615898e-20,-2.250727891413e-22,-1.014055055682e-22,-3.324755974155e-23,-8.866439122086e-24,-1.273898876165e-20,-2.574414530638e-22,-1.277166456363e-20,-1.230902811247e-23,-6.670603500466e-23,-1.415146856852e-20,-1.154888174420e-22,-5.482293680726e-21,-1.204691428557e-22,-2.637370364040e-20,-3.679466170852e-20,-8.338426296723e-20,-4.818870632728e-21,-9.147376156263e-22,-2.293341417956e-22,-1.101927912745e-19,-6.988840466691e-23,-3.448046428734e-22,-3.684045754926e-23,-2.587841081296e-20,-2.326767328055e-21,-3.027969245279e-23,-1.628215909517e-21,-5.647763369268e-22,-1.231788406221e-21
MSW1_001.brine_atm_14,5.113500000000e+03,-4.990516865500e-20,-2.256593318762e-22,-1.016659282746e-22,-3.333567796985e-23,-8.888946309789e-24,-1.300940041919e-20,-2.581117876180e-22,-1.302944261378e-20,-1.233986764348e-23,-6.688564260904e-23,-1.442709913261e-20,-1.157774665776e-22,-5.496689307563e-21,-1.207874112531e-22,-2.694699666758e-20,-3.773691898334e-20,-8.541832582299e-20,-4.831767916883e-21,-9.171740371840e-22,-2.299105525983e-22,-1.128007236176e-19,-7.006692142457e-23,-3.456731294263e-22,-3.693519481359e-23,-2.646278654699e-20,-2.332639805848e-21,-3.036085884436e-23,-1.632367290030e-21,-5.662113242172e-22,-1.234974664721e-21
MSW1_001.brine_atm_15,5.478750000000e+03,-5.106229586319e-20,-2.262053222303e-22,-1.019083550915e-22,-3.341773799292e-23,-8.909869612704e-24,-1.327038834437e-20,-2.587358505498e-22,-1.327848008510e-20,-1.236857478486e-23,-6.705285646904e-23,-1.469351087093e-20,-1.160461969753e-22,-5.510091462697e-21,-1.210837024787e-22,-2.750002444974e-20,-3.863581257421e-20,-8.737039210967e-20,-4.843774774291e-21,-9.194424806726e-22,-2.304472245329e-22,-1.153087368662e-19,-7.023312455654e-23,-3.464815639427e-22,-3.702335001975e-23,-2.702580229429e-20,-2.360695841158e-21,-3.043641692794e-23,-1.636232215428e-21,-5.675473587678e-22,-1.237940831028e-21
MSW1_001.brine_atm_16,5.844000000000e+03,-5.217435899773e-20,-2.267160850145e-22,-1.021351032979e-22,-3.349446704191e-23,-8.929449386891e-24,-1.352318611841e-20,-2.593196815754e-22,-1.351995948009e-20,-1.239543303350e-23,-6.720926046945e-23,-1.495197523007e-20,-1.162975970851e-22,-5.561670344124e-21,-1.213608515014e-22,-2.803539574990e-20,-3.949577469611e-20,-8.924974514242e-20,-4.855006575859e-21,-9.215643685963e-22,-2.309493838028e-22,-1.177286666950e-19,-7.038865341438e-23,-3.472378350318e-22,-3.710585994006e-23,-2.757011138851e-20,-2.399810030029e-21,-3.050710626062e-23,-1.639847564957e-21,-5.687971116569e-22,-1.240715599959e-21
MSW1_001.brine_atm_17,6.209250000000e+03,-5.322917765183e-20,-2.271958850082e-22,-1.023481450462e-22,-3.356658618498e-23,-8.947858195671e-24,-1.376502681169e-20,-2.598680878159e-22,-1.375126651371e-20,-1.242067658246e-23,-6.735618581305e-23,-1.519972212495e-20,-1.165337376667e-22,-5.646154093022e-21,-1.216211879261e-22,-2.854725150091e-20,-4.030751572302e-20,-9.103578184653e-20,-4.865557196036e-21,-9.235575242809e-22,-2.314209254089e-22,-1.200339947558e-19,-7.053469128946e-23,-3.479483521884e-22,-3.718334087209e-23,-2.808972302272e-20,-2.437328451897e-21,-3.057349999915e-23,-1.643243611154e-21,-5.699710845953e-22,-1.243321947086e-21
MSW1_001.brine_atm_18,6.574500000000e+03,-5.423287535826e-20,-2.276482720854e-22,-1.025489841022e-22,-3.363455764532e-23,-8.965200809635e-24,-1.399718265964e-20,-2.603851121836e-22,-1.397360242389e-20,-1.244444101723e-23,-6.749471102060e-23,-1.543803039771e-20,-1.167563690053e-22,-5.727511388937e-21,-1.218666715791e-22,-2.903829808732e-20,-4.107606227664e-20,-9.273861226337e-20,-4.875504436228e-21,-9.254367388686e-22,-2.318654978328e-22,-1.222373838439e-19,-7.067238449528e-23,-3.486180950969e-22,-3.725639678749e-23,-2.858743114505e-20,-2.473443588821e-21,-3.063608501862e-23,-1.653729150306e-21,-5.710779057492e-22,-1.245779396717e-21
MSW1_001.brine_atm_19,6.939750000000e+03,-5.519042391287e-20,-2.280761551708e-22,-1.027390009728e-22,-3.369883748314e-23,-8.981606651273e-24,-1.422068411182e-20,-2.608741566410e-22,-1.418794165108e-20,-1.246696053089e-23,-6.762575437551e-23,-1.566793700600e-20,-1.169669455632e-22,-5.806094359656e-21,-1.220988308783e-22,-2.951072795080e-20,-4.180550775621e-20,-9.436644330738e-20,-4.884914067713e-21,-9.272144369185e-22,-2.322861579105e-22,-1.243491065059e-19,-7.080265747820e-23,-3.492516983152e-22,-3.732553305026e-23,-2.906549998349e-20,-2.508312226908e-21,-3.069530505330e-23,-1.675106590584e-21,-5.721247734742e-22,-1.248104021893e-21
