Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
FGenAq1_001.TDS_volume_10,3.652500000000e+03,1.037974872218e-02,1.033579027622e-02,1.033524139098e-02,1.033363662603e-02,1.033358704323e-02,1.035761403398e-02,1.033603814236e-02,1.035342724552e-02,1.033394949963e-02,1.033377833315e-02,1.035094585452e-02,1.033667036404e-02,1.034617571267e-02,1.033457583014e-02,1.035963149404e-02,1.038951460190e-02,1.037558813080e-02,1.034254750727e-02,1.033731897133e-02,1.033784573047e-02,1.036983764104e-02,1.033496846385e-02,1.033882655966e-02,1.033420237320e-02,1.036398876216e-02,1.034786114837e-02,1.033346794098e-02,1.034378701709e-02,1.033961195149e-02,1.034064516424e-02
FGenAq1_001.TDS_volume_11,4.017750000000e+03,1.042072298320e-02,1.033832922958e-02,1.033733001741e-02,1.033441192625e-02,1.033432184259e-02,1.037856577656e-02,1.033878064440e-02,1.037076805569e-02,1.033498047155e-02,1.033466940977e-02,1.036616251750e-02,1.033993258633e-02,1.035734904176e-02,1.033611917577e-02,1.038233313633e-02,1.044000651284e-02,1.041264972146e-02,1.035067905102e-02,1.034111519098e-02,1.034207623611e-02,1.040161364710e-02,1.033683338457e-02,1.034386716935e-02,1.033544012090e-02,1.039051954863e-02,1.036045724007e-02,1.033410547252e-02,1.035295456753e-02,1.034530262930e-02,1.034719292697e-02
FGenAq1_001.TDS_volume_12,4.383000000000e+03,1.046429195603e-02,1.034104571847e-02,1.033956482973e-02,1.033524164147e-02,1.033510821878e-02,1.040091021270e-02,1.034171483232e-02,1.038928058997e-02,1.033608376400e-02,1.033562301200e-02,1.038241436054e-02,1.034342256869e-02,1.036928928063e-02,1.033777066691e-02,1.040653764107e-02,1.049361837545e-02,1.045208134807e-02,1.035937242555e-02,1.034517615226e-02,1.034660149690e-02,1.043544822152e-02,1.033882889547e-02,1.034925837034e-02,1.033676465617e-02,1.041879089387e-02,1.037391520596e-02,1.033478776265e-02,1.036275410994e-02,1.035138856249e-02,1.035419463961e-02
FGenAq1_001.TDS_volume_13,4.748250000000e+03,1.051046222201e-02,1.034394165907e-02,1.034194742105e-02,1.033612638130e-02,1.033594675007e-02,1.042465714599e-02,1.034484276594e-02,1.040896512519e-02,1.033726018289e-02,1.033663983861e-02,1.039970737118e-02,1.034714273109e-02,1.038200316138e-02,1.033953149581e-02,1.043225500498e-02,1.055035128197e-02,1.049389113319e-02,1.036863296257e-02,1.034950463514e-02,1.035142457821e-02,1.047135088027e-02,1.034095642651e-02,1.035500374250e-02,1.033817694196e-02,1.044881289200e-02,1.038824232426e-02,1.033551531423e-02,1.037319148879e-02,1.035787372715e-02,1.036165477793e-02
FGenAq1_001.TDS_volume_14,5.113500000000e+03,1.055923914605e-02,1.034701896243e-02,1.034447938101e-02,1.033706675485e-02,1.033683801433e-02,1.044981597601e-02,1.034816649915e-02,1.042983047833e-02,1.033851053327e-02,1.033772058776e-02,1.041804311742e-02,1.035109548509e-02,1.039549732476e-02,1.034140285281e-02,1.045949476120e-02,1.061020467020e-02,1.053808615843e-02,1.037846594400e-02,1.035410340833e-02,1.035654853141e-02,1.050933032583e-02,1.034321740483e-02,1.036110684606e-02,1.033967793999e-02,1.048059503353e-02,1.040344575865e-02,1.033628862977e-02,1.038427248590e-02,1.036476207441e-02,1.036957778497e-02
FGenAq1_001.TDS_volume_15,5.478750000000e+03,1.061062696810e-02,1.035027953442e-02,1.034716229571e-02,1.033806337075e-02,1.033778258897e-02,1.047639572522e-02,1.035168807976e-02,1.045188519463e-02,1.033983561931e-02,1.033886595692e-02,1.043742966180e-02,1.035528323372e-02,1.040977831884e-02,1.034338592631e-02,1.048826601014e-02,1.067317646245e-02,1.058467253981e-02,1.038887660116e-02,1.035897522901e-02,1.036197639367e-02,1.054939450362e-02,1.034561325478e-02,1.036757122117e-02,1.034126861073e-02,1.051414624596e-02,1.041952853865e-02,1.033710821149e-02,1.039600281945e-02,1.037205753004e-02,1.037796807044e-02
FGenAq1_001.TDS_volume_16,5.844000000000e+03,1.066263943129e-02,1.035360331706e-02,1.034989742665e-02,1.033907960438e-02,1.033874576341e-02,1.050339550899e-02,1.035527780982e-02,1.047430278205e-02,1.034118673160e-02,1.034003384955e-02,1.045714258369e-02,1.035955165526e-02,1.042431262606e-02,1.034540777811e-02,1.051748282417e-02,1.073680269780e-02,1.063185867336e-02,1.039947921117e-02,1.036394046025e-02,1.036750792867e-02,1.059001315639e-02,1.034805582456e-02,1.037415817919e-02,1.034289046858e-02,1.054819378265e-02,1.043588966647e-02,1.033794394519e-02,1.040794737084e-02,1.037949052407e-02,1.038651531448e-02
FGenAq1_001.TDS_volume_17,6.209250000000e+03,1.071527447845e-02,1.035699057416e-02,1.035268499768e-02,1.034011554637e-02,1.033972762375e-02,1.053081567703e-02,1.035893597020e-02,1.049708381529e-02,1.034256398870e-02,1.034122436901e-02,1.047718254369e-02,1.036390107157e-02,1.043909852310e-02,1.034746857981e-02,1.054714541150e-02,1.080108000096e-02,1.067964305839e-02,1.041027430219e-02,1.036899946209e-02,1.037314352457e-02,1.063118549776e-02,1.035054531709e-02,1.038086815388e-02,1.034454365397e-02,1.058273747944e-02,1.045252985611e-02,1.033879590606e-02,1.042010667285e-02,1.038706152047e-02,1.039522001233e-02
FGenAq1_001.TDS_volume_18,6.574500000000e+03,1.076852982575e-02,1.036044156875e-02,1.035552523217e-02,1.034117128726e-02,1.034072825604e-02,1.055865648470e-02,1.036266284096e-02,1.052022879746e-02,1.034396750901e-02,1.034243761862e-02,1.049755014350e-02,1.036833180337e-02,1.045413669003e-02,1.034956850274e-02,1.057725387461e-02,1.086600471156e-02,1.072802399277e-02,1.042126239627e-02,1.037415259302e-02,1.037888356765e-02,1.067291057493e-02,1.035308193493e-02,1.038770157639e-02,1.034622830712e-02,1.061777704092e-02,1.046944977739e-02,1.033966416922e-02,1.043247991690e-02,1.039477097993e-02,1.040408265503e-02
FGenAq1_001.TDS_volume_19,6.939750000000e+03,1.082240300353e-02,1.036395656322e-02,1.035841835300e-02,1.034224691754e-02,1.034174774626e-02,1.058691810675e-02,1.036645870132e-02,1.054373817024e-02,1.034539741083e-02,1.034367370155e-02,1.051824593420e-02,1.037284417020e-02,1.046942777534e-02,1.035170771793e-02,1.060780822586e-02,1.093157294167e-02,1.077699960758e-02,1.043244400933e-02,1.037940021001e-02,1.038472844232e-02,1.071518729556e-02,1.035566588021e-02,1.039465887526e-02,1.034794456809e-02,1.065331206060e-02,1.048665006211e-02,1.034054880976e-02,1.044506560329e-02,1.040261935989e-02,1.041310372944e-02
FGenAq1_001.TDS_volume_20,7.305000000000e+03,1.087689138734e-02,1.036753581916e-02,1.036136458253e-02,1.034334252761e-02,1.034278618033e-02,1.061560064776e-02,1.037032382964e-02,1.056761232158e-02,1.034685381232e-02,1.034493272092e-02,1.053927042246e-02,1.037743849047e-02,1.048497239976e-02,1.035388639618e-02,1.063880839931e-02,1.099778061955e-02,1.082656789336e-02,1.044381720188e-02,1.038474266847e-02,1.039067853107e-02,1.075801444825e-02,1.035829735470e-02,1.040174047639e-02,1.034969257678e-02,1.068934203603e-02,1.050413130867e-02,1.034144990268e-02,1.045786434886e-02,1.041060711452e-02,1.042228371821e-02
FGenAq1_001.TDS_volume_21,7.670250000000e+03,1.093162364572e-02,1.037115628569e-02,1.036434495976e-02,1.034445108076e-02,1.034383688918e-02,1.064451403604e-02,1.037423332622e-02,1.059169392880e-02,1.034832735584e-02,1.034620658904e-02,1.056048553394e-02,1.038208514340e-02,1.050066916010e-02,1.035609052795e-02,1.067004841907e-02,1.106417122524e-02,1.087639276533e-02,1.045530790534e-02,1.039014549621e-02,1.039669541573e-02,1.080110372531e-02,1.036095942886e-02,1.040890059986e-02,1.035146109830e-02,1.072562621396e-02,1.052177920626e-02,1.034236166185e-02,1.047079295219e-02,1.041868255559e-02,1.043156314230e-02
FGenAq1_001.TDS_volume_22,8.035500000000e+03,1.098659821090e-02,1.037481798643e-02,1.036735950831e-02,1.034557259044e-02,1.034489988568e-02,1.067365760338e-02,1.037818721410e-02,1.061598254462e-02,1.034981805803e-02,1.034749532088e-02,1.058189094153e-02,1.038678414899e-02,1.051651792400e-02,1.035832013453e-02,1.070152750628e-02,1.113074347602e-02,1.092647271755e-02,1.046691609250e-02,1.039560870778e-02,1.040277910471e-02,1.084445382141e-02,1.036365212569e-02,1.041613923873e-02,1.035325015144e-02,1.076216357721e-02,1.053959356013e-02,1.034328409872e-02,1.048385135499e-02,1.042684566026e-02,1.044094195324e-02
FGenAq1_001.TDS_volume_23,8.400750000000e+03,1.104181344484e-02,1.037852094480e-02,1.037040825169e-02,1.034670707006e-02,1.034597518269e-02,1.070303065003e-02,1.038218551612e-02,1.064047769699e-02,1.035132593550e-02,1.034879893139e-02,1.060348629731e-02,1.039153552694e-02,1.053251854554e-02,1.036057523712e-02,1.073324484723e-02,1.119749599330e-02,1.097680618206e-02,1.047864172760e-02,1.040113231735e-02,1.040892960599e-02,1.088806337944e-02,1.036637546806e-02,1.042345638546e-02,1.035505975497e-02,1.079895306662e-02,1.055757415951e-02,1.034421722475e-02,1.049703948880e-02,1.043509640494e-02,1.045041868470e-02
FGenAq1_001.TDS_volume_24,8.766000000000e+03,1.109726765261e-02,1.038226518406e-02,1.037349121327e-02,1.034785453303e-02,1.034706279308e-02,1.073263244928e-02,1.038622825487e-02,1.066517889253e-02,1.035285100483e-02,1.035011743547e-02,1.062527123533e-02,1.039633929666e-02,1.054867086699e-02,1.036285585685e-02,1.076519959858e-02,1.126442732142e-02,1.102739154033e-02,1.049048476741e-02,1.040671633868e-02,1.041514692705e-02,1.093193099944e-02,1.036912947874e-02,1.043085203189e-02,1.035688992758e-02,1.083599358774e-02,1.057572077961e-02,1.034516105138e-02,1.051035727625e-02,1.044343476533e-02,1.045999294479e-02
FGenAq1_001.TDS_volume_25,9.131250000000e+03,1.115295909334e-02,1.038605072725e-02,1.037660841628e-02,1.034901499273e-02,1.034816272964e-02,1.076246225127e-02,1.039031545276e-02,1.069008561930e-02,1.035439328256e-02,1.035145084802e-02,1.064724537389e-02,1.040119547725e-02,1.056497472019e-02,1.036516201477e-02,1.079739089169e-02,1.133153594282e-02,1.107822713250e-02,1.050244516212e-02,1.041236078517e-02,1.042143107494e-02,1.097605524586e-02,1.037191418039e-02,1.043832616923e-02,1.035874068794e-02,1.087328401629e-02,1.059403318341e-02,1.034611559002e-02,1.052380463211e-02,1.045186013791e-02,1.046966472679e-02
FGenAq1_001.TDS_volume_26,9.496500000000e+03,1.120874109182e-02,1.038986841760e-02,1.037975232978e-02,1.035018565565e-02,1.034927234488e-02,1.079244450905e-02,1.039443721791e-02,1.071513532539e-02,1.035594905344e-02,1.035279595816e-02,1.066935380979e-02,1.040609229933e-02,1.058138978773e-02,1.036748814766e-02,1.082973687942e-02,1.139864247555e-02,1.112917997297e-02,1.051449357865e-02,1.041805195752e-02,1.042776678022e-02,1.102032181314e-02,1.037472284947e-02,1.044586059790e-02,1.036060757512e-02,1.091072875919e-02,1.061246591809e-02,1.034707854375e-02,1.053734848176e-02,1.046035118750e-02,1.047941041709e-02
FGenAq1_001.TDS_volume_27,9.861750000000e+03,1.126461316303e-02,1.039371826454e-02,1.038292296486e-02,1.035136652967e-02,1.035039164635e-02,1.082257872196e-02,1.039859355856e-02,1.074032764460e-02,1.035751832693e-02,1.035415277454e-02,1.069159625796e-02,1.041102976688e-02,1.059791592870e-02,1.036983426675e-02,1.086223700155e-02,1.146574736200e-02,1.118024940716e-02,1.052662996319e-02,1.042378985354e-02,1.043415403441e-02,1.106472997227e-02,1.037755549738e-02,1.045345516952e-02,1.036249059953e-02,1.094832715027e-02,1.063101879468e-02,1.034804991937e-02,1.055098874459e-02,1.046890790860e-02,1.048922999583e-02
FGenAq1_001.TDS_volume_28,1.022700000000e+04,1.132057478595e-02,1.039760027741e-02,1.038612033254e-02,1.035255762261e-02,1.035152064161e-02,1.085286437435e-02,1.040278448284e-02,1.076566219869e-02,1.035910111247e-02,1.035552130580e-02,1.071397242304e-02,1.041600788371e-02,1.061455299532e-02,1.037220038324e-02,1.089489068144e-02,1.153285098581e-02,1.123143475030e-02,1.053885425749e-02,1.042957447083e-02,1.044059282879e-02,1.110927896999e-02,1.038041213547e-02,1.046110889802e-02,1.036438977156e-02,1.098607850378e-02,1.064969161608e-02,1.034902972367e-02,1.056472533475e-02,1.047753029310e-02,1.049912343993e-02
FGenAq1_001.TDS_volume_29,1.059225000000e+04,1.137662540910e-02,1.040151446542e-02,1.038934444377e-02,1.035375894233e-02,1.035265933820e-02,1.088330093750e-02,1.040700999874e-02,1.079113859881e-02,1.036069741948e-02,1.035690156054e-02,1.073648200061e-02,1.042102665345e-02,1.063130083364e-02,1.037458650829e-02,1.092769732824e-02,1.159995367976e-02,1.128273529210e-02,1.055116639932e-02,1.043540580678e-02,1.044708315436e-02,1.115396803245e-02,1.038329277501e-02,1.046882178254e-02,1.036630510156e-02,1.102398211720e-02,1.066848417805e-02,1.035001796343e-02,1.057855816166e-02,1.048621833050e-02,1.050909072337e-02
FGenAq1_001.TDS_volume_30,1.095750000000e+04,1.143276445526e-02,1.040546083767e-02,1.039259530939e-02,1.035497049666e-02,1.035380774365e-02,1.091388787125e-02,1.041127011411e-02,1.081675644674e-02,1.036230725738e-02,1.035829354738e-02,1.075912467812e-02,1.042608607955e-02,1.064815928417e-02,1.037699265301e-02,1.096065633871e-02,1.166705573252e-02,1.133415030083e-02,1.056356632283e-02,1.044128385853e-02,1.045362500187e-02,1.119879636841e-02,1.038619742723e-02,1.047659382046e-02,1.036823659984e-02,1.106203727361e-02,1.068739626984e-02,1.035101464541e-02,1.059248713052e-02,1.049497200815e-02,1.051913181749e-02
FGenAq1_001.TDS_volume_31,1.132275000000e+04,1.148887936165e-02,1.040943206293e-02,1.039586689733e-02,1.035619004532e-02,1.035496373471e-02,1.094456581651e-02,1.041555691068e-02,1.084246639970e-02,1.036392764739e-02,1.035969469161e-02,1.078185704798e-02,1.043117674548e-02,1.066509633661e-02,1.037941435912e-02,1.099370352896e-02,1.173402112331e-02,1.138557722879e-02,1.057603066724e-02,1.044719767101e-02,1.046020592678e-02,1.124367527401e-02,1.038912070559e-02,1.048441049549e-02,1.037018069050e-02,1.110016933508e-02,1.070639185674e-02,1.035201792737e-02,1.060648592799e-02,1.050377494553e-02,1.052922788707e-02
FGenAq1_001.TDS_volume_32,1.168800000000e+04,1.154497054290e-02,1.041342812631e-02,1.039915919777e-02,1.035741758748e-02,1.035612731064e-02,1.097533439154e-02,1.041987037098e-02,1.086826813388e-02,1.036555858765e-02,1.036110499197e-02,1.080467883325e-02,1.043629862622e-02,1.068211181547e-02,1.038185162164e-02,1.102683850293e-02,1.180085170366e-02,1.143701612981e-02,1.058855933170e-02,1.045314721024e-02,1.046682534985e-02,1.128860449593e-02,1.039206260247e-02,1.049227176845e-02,1.037213737057e-02,1.113837791594e-02,1.072547072681e-02,1.035302780886e-02,1.062055442881e-02,1.051262709227e-02,1.053937886540e-02
FGenAq1_001.TDS_volume_33,1.205325000000e+04,1.160103838616e-02,1.041744901289e-02,1.040247220090e-02,1.035865312228e-02,1.035729847073e-02,1.100619320702e-02,1.042421047746e-02,1.089416131937e-02,1.036720007628e-02,1.036252444718e-02,1.082758975176e-02,1.044145169669e-02,1.069920554168e-02,1.038430443556e-02,1.106006085617e-02,1.186754926943e-02,1.148846703707e-02,1.060115221295e-02,1.045913244216e-02,1.047348324325e-02,1.133358376647e-02,1.039502311020e-02,1.050017759893e-02,1.037410663709e-02,1.117666262012e-02,1.074463266393e-02,1.035404428942e-02,1.063469250486e-02,1.052152839655e-02,1.054958468399e-02
FGenAq1_001.TDS_volume_34,1.241850000000e+04,1.165708325401e-02,1.042149470773e-02,1.040580589687e-02,1.035989664885e-02,1.035847721425e-02,1.103714186698e-02,1.042857721254e-02,1.092014562091e-02,1.036885211138e-02,1.036395305597e-02,1.085058951670e-02,1.044663593176e-02,1.071637733290e-02,1.038677279585e-02,1.109337017690e-02,1.193411556521e-02,1.153992996553e-02,1.061380920559e-02,1.046515293462e-02,1.048017957828e-02,1.137861280542e-02,1.039800222108e-02,1.050812794541e-02,1.037608848705e-02,1.121502304246e-02,1.076387744822e-02,1.035506736860e-02,1.064890002551e-02,1.053047880519e-02,1.055984527272e-02
FGenAq1_001.TDS_volume_35,1.278375000000e+04,1.171310548695e-02,1.042556519582e-02,1.040916027577e-02,1.036114816635e-02,1.035966354046e-02,1.106817996965e-02,1.043297055861e-02,1.094622069847e-02,1.037051469107e-02,1.036539081704e-02,1.087367783711e-02,1.045185130625e-02,1.073362700386e-02,1.038925669748e-02,1.112676604701e-02,1.200055228813e-02,1.159140491399e-02,1.062653020223e-02,1.047120842419e-02,1.048691432546e-02,1.142369132165e-02,1.040099992739e-02,1.051612276535e-02,1.037808291748e-02,1.125345877001e-02,1.078320485647e-02,1.035609704594e-02,1.066317685783e-02,1.053947826383e-02,1.057016056000e-02
FGenAq1_001.TDS_volume_36,1.314900000000e+04,1.176903342364e-02,1.042965568170e-02,1.041253139150e-02,1.036240620879e-02,1.036085605995e-02,1.109926906254e-02,1.043738533649e-02,1.097235451017e-02,1.037218586620e-02,1.036683604562e-02,1.089682648821e-02,1.045709166182e-02,1.075093369391e-02,1.039175322353e-02,1.116020694125e-02,1.206677371293e-02,1.164282634575e-02,1.063929995695e-02,1.047729175772e-02,1.049367951689e-02,1.146876234903e-02,1.040401270518e-02,1.052415257324e-02,1.038008758859e-02,1.129192165680e-02,1.080259142293e-02,1.035713211588e-02,1.067750583704e-02,1.054851607138e-02,1.058051824526e-02
FGenAq1_001.TDS_volume_37,1.351425000000e+04,1.182486810571e-02,1.043376614418e-02,1.041591922850e-02,1.036367077257e-02,1.036205476937e-02,1.113040890931e-02,1.044182152219e-02,1.099854681927e-02,1.037386563141e-02,1.036828873734e-02,1.092003525186e-02,1.046235696681e-02,1.076829724565e-02,1.039426236425e-02,1.119369264158e-02,1.213278256582e-02,1.169419483585e-02,1.065211836827e-02,1.048340290491e-02,1.050047511641e-02,1.151382601728e-02,1.040704054138e-02,1.053221732101e-02,1.038210249338e-02,1.133041157512e-02,1.082203696603e-02,1.035817257566e-02,1.069188684243e-02,1.055759216941e-02,1.059091825556e-02
FGenAq1_001.TDS_volume_38,1.387950000000e+04,1.188061054841e-02,1.043789656203e-02,1.041932377118e-02,1.036494185409e-02,1.036325966535e-02,1.116159926904e-02,1.044627909174e-02,1.102479738550e-02,1.037555398130e-02,1.036974888781e-02,1.094330390690e-02,1.046764699873e-02,1.078571749959e-02,1.039678410986e-02,1.122722292467e-02,1.219858151497e-02,1.174551094084e-02,1.066498533329e-02,1.048954183497e-02,1.050730108727e-02,1.155888244472e-02,1.041008342294e-02,1.054031695982e-02,1.038412762481e-02,1.136892839007e-02,1.084154130181e-02,1.035921842250e-02,1.070631975160e-02,1.056670649861e-02,1.060136051690e-02
FGenAq1_001.TDS_volume_39,1.424475000000e+04,1.193626174233e-02,1.044204691404e-02,1.042274500395e-02,1.036621944972e-02,1.036447074454e-02,1.119283989671e-02,1.045075802112e-02,1.105110596547e-02,1.037725091048e-02,1.037121649265e-02,1.096663222946e-02,1.047296144577e-02,1.080319429433e-02,1.039931845058e-02,1.126079756256e-02,1.226417317339e-02,1.179677520009e-02,1.067790074781e-02,1.049570851663e-02,1.051415739217e-02,1.160393173932e-02,1.041314133679e-02,1.054845144017e-02,1.038616297586e-02,1.140747196037e-02,1.086110424412e-02,1.036026965363e-02,1.072080444068e-02,1.057585899885e-02,1.061184495428e-02
FGenAq1_001.TDS_volume_40,1.461000000000e+04,1.199182265500e-02,1.044621717898e-02,1.042618291120e-02,1.036750355585e-02,1.036568800360e-02,1.122413054371e-02,1.045525828634e-02,1.107747231297e-02,1.037895641357e-02,1.037269154747e-02,1.099001999332e-02,1.047830028314e-02,1.082072746676e-02,1.040186537662e-02,1.129441632315e-02,1.232956010162e-02,1.184798813713e-02,1.069086450646e-02,1.050190291818e-02,1.052104399332e-02,1.164897399967e-02,1.041621426984e-02,1.055662071189e-02,1.038820853948e-02,1.144604213907e-02,1.088072560486e-02,1.036132626628e-02,1.073534078444e-02,1.058504960926e-02,1.062237149183e-02
